,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,vote_average,vote_counts,budget,diverse,Propensity_score
16357,Top Gun,0.7625666925583298,22,6.566794971148459,6.0,7,-0.7393719547972799,0,0.2165182088846004
41385,The Goonies,0.2553161210117679,36,0.6332185223767185,7.519,5303,1.1975178214022453,0,0.15580090444928635
8579,Spies Like Us,0.2553161210117679,22,0.6068262865958896,6.184,563,1.5033425229074335,0,0.17661655942543944
65261,Silver Bullet,0.2553161210117679,22,-0.3616009008216098,6.544,533,-0.0257809846185075,0,0.09854773827089859
70348,Nomads,0.7625666925583298,22,-0.566199043865045,4.907,97,-0.5071221522139412,0,0.0880662863786704
2953,The Verdict,-1.2664355936279175,22,0.4828144320646638,7.468,563,0.8916931198970571,0,0.14034052375812472
61941,Fatal Attraction,1.2698172641048915,22,5.883583483400188,6.845,1312,0.6878099855602648,0,0.2756485690764976
24878,Conan the Destroyer,-0.2519344505347939,22,0.01744070871261975,6.083,1362,1.0955762542338492,0,0.1460994641449598
67683,Oxford Blues,-0.2519344505347939,22,-0.4340067933986094,5.7,38,-0.7393719547972799,0,0.08134604870895351
67578,Psycho III,0.7625666925583298,22,-0.318575550423829,5.585,340,0.11693720941724699,0,0.10712610599023303
26108,September,1.2698172641048915,22,-0.6025566973125446,6.212,163,-0.7393719547972799,0,0.07778254820382036
1721,Suspect,1.2698172641048915,22,0.3976975947730438,6.5,199,-0.7393719547972799,0,0.08945627270311837
1771,That Was Then... This Is Now,0.2553161210117679,22,-0.4373158972504436,6.0,22,-0.7393719547972799,0,0.0803923628978477
32977,Stand by Me,0.7625666925583298,22,0.44852631786236286,7.853,5378,0.07616058254988856,0,0.10903751539701495
24600,Band of the Hand,0.7625666925583298,22,-0.5136936113027399,6.5,47,0.1475196795677658,0,0.10156332466862517
63343,Saturday the 14th,-1.7736861651744793,22,-0.5312636533335303,5.017,86,-0.7393719547972799,0,0.08224666226666272
3870,Ruthless People,0.7625666925583298,28,0.8329493503324059,6.605,357,0.3819852840550767,0,0.13166719377490352
9537,The Color of Money,0.7625666925583298,27,0.4486595877974813,6.844,1212,0.6674216721265857,0,0.13401977703214682
39049,Desperately Seeking Susan,0.2553161210117679,22,-0.056487805047583856,6.05,388,-0.22966411895529962,0,0.09887554302082761
18604,Moving,-1.2676999899819017,22,-0.37365011161556494,5.583,103,-0.7498849493998033,1,0.13337255186948888
15156,Robin Hood: Prince of Thieves,1.395048847422866,22,4.701301942601248,6.845,2972,2.903004924063278,0,0.3753669802415021
19865,Regarding Henry,1.395048847422866,22,0.05656390644116572,6.531,524,1.1526618596955513,1,0.13461320393333878
15727,Where the Heart Is,0.5074659016212767,22,-0.5034236261307042,7.133,642,0.3916431360574094,1,0.12983724195716254
26379,Delirious,1.395048847422866,22,-0.4440719069174906,6.294,90,-0.7498849493998033,1,0.13830073952466673
64380,The Hard Way,1.395048847422866,22,0.3585651562581987,6.172,369,1.076559987331737,1,0.1435699373190672
39804,Look Who's Talking,-0.3801170441803125,22,3.4516182971304548,6.276,2151,-0.17912090667119698,1,0.3499442380567556
43483,Hook,1.395048847422866,22,3.5031460749021566,6.83,4978,4.57724611606719,1,0.2507881035793608
37175,My Stepmother Is an Alien,-1.2676999899819017,22,-0.3330345388548708,5.697,472,0.7721524978764803,1,0.1169756417160381
5541,Two Moon Junction,-1.2676999899819017,22,-0.49753006662485233,6.1,158,-0.7498849493998033,1,0.13414994336787328
3628,The Little Mermaid,-0.3801170441803125,29,2.3066976502084877,7.355,7371,2.294189945152764,1,0.23540439235412602
2361,Dying Young,1.395048847422866,22,0.5813729616735598,6.663,415,0.619948753148852,1,0.16577400666185613
58836,Cocktail,-1.2676999899819017,22,1.774195898654553,7.1,17,-0.7498849493998033,1,0.26335824462677493
44730,Beauty and the Beast,1.395048847422866,29,5.162092905763897,4.306,49,-0.7498849493998033,1,0.4566648385935087
67266,Dangerous Liaisons,-1.2676999899819017,22,-0.05439763378098187,5.837,258,-0.7498849493998033,1,0.14886013885719976
35435,Father of the Bride,1.395048847422866,22,0.6757548307900216,6.447,1231,0.7721524978764803,1,0.164918640621522
20828,The Long Walk Home,-0.3801170441803125,27,-0.4540137080472564,7.4,108,-0.7498849493998033,1,0.15039407284559372
12604,Scenes from a Mall,1.395048847422866,22,-0.39038469981468865,5.2,66,-0.5215793323083608,1,0.1258621345858164
67637,High Spirits,-1.2676999899819017,22,-0.4035528131542455,5.723,191,-0.7498849493998033,1,0.13372095964811587
66160,Big Top Pee-wee,-1.2676999899819017,22,-0.31608588704475415,4.996,119,-0.7498849493998033,1,0.12939529269080308
29530,Beetlejuice,-1.2676999899819017,22,0.46699343442540897,7.379,6205,0.3916431360574094,1,0.17338959372048443
32617,Men Don't Leave,0.5074659016212767,22,-0.43706925330075835,6.463,27,-0.7498849493998033,0,0.1404311621106284
67585,Narrow Margin,0.5074659016212767,22,-0.37287674249483815,6.336,174,0.5818978169669449,0,0.12408992963900987
49564,The Kiss,-1.2676999899819017,2,-0.49322939969381385,5.5,6,-0.7498849493998033,1,0.12805619604276028
36009,Frankie and Johnny,1.395048847422866,22,-0.21381206801642552,6.709,493,1.457069349150808,1,0.12262097001808935
35517,National Lampoon's Christmas Vacation,-0.3801170441803125,22,0.4350755007604605,7.223,2110,1.3048656044231797,1,0.15567928430241879
54361,Vice Versa,-1.2676999899819017,22,-0.33557336135078053,5.832,184,-0.7498849493998033,1,0.1375021334850143
18432,One Good Cop,1.395048847422866,22,-0.3674819251380327,5.654,81,-0.4454774599445466,1,0.13037159272339557
6581,Music Box,-0.3801170441803125,29,-0.43448741758598036,7.1,128,-0.7498849493998033,0,0.14772345670095433
12819,Little Man Tate,1.395048847422866,29,-0.18390650605859088,6.512,252,0.011133774238338489,1,0.14050759810476368
63530,Stella,0.5074659016212767,22,-0.24767471244569375,5.7,32,-0.7498849493998033,1,0.1394984859055769
54178,Night of the Demons,-1.2676999899819017,22,-0.47664490330161113,4.955,157,0.011133774238338489,1,0.1140995486906703
7231,The Good Mother,-1.2676999899819017,22,-0.45452742061430546,5.521,24,0.31554126369359525,1,0.11658058155226786
60531,Ghost,0.5074659016212767,22,6.2412323864680825,7.2,5143,0.9243562426041088,1,0.5631052212448198
41229,Switch,1.395048847422866,22,-0.3104185145151883,4.7,9,-0.5672404557266493,1,0.1242931284107172
48444,Not Without My Daughter,1.395048847422866,28,-0.3205354027033616,6.603,268,-0.7498849493998033,0,0.14670241918657217
47684,Reversal of Fortune,0.5074659016212767,22,-0.31176677442010525,6.6,256,-0.7498849493998033,1,0.14702815107085865
40427,Alice,0.5074659016212767,22,-0.4202152091858405,5.602,44,-0.7498849493998033,1,0.13181704985326942
38880,Rambo III,-1.2676999899819017,28,2.0082534385411024,6.176,2903,4.0445330095204906,0,0.17030144576019998
4464,The Silence of the Lambs,1.395048847422866,22,3.1273899063142467,8.343,15188,0.6960506255126662,1,0.34609423518110305
61736,Mermaids,0.5074659016212767,22,-0.04478185360255721,6.718,456,1.6092730938784363,1,0.12686372600830487
24277,Look Who's Talking Too,0.5074659016212767,22,0.12055674929697588,5.491,1293,-0.7498849493998033,1,0.1521435368085897
40741,New York Stories,-0.3801170441803125,22,-0.3743439503906527,6.274,332,0.3916431360574094,1,0.12579039349208193
35254,Crimes and Misdemeanors,-0.3801170441803125,22,-0.2742127991718393,7.478,787,0.6960506255126662,1,0.13818758268430875
64011,Mr. North,-1.2676999899819017,22,-0.5018879419389723,4.654,14,-0.7498849493998033,1,0.1193584287220432
39288,Night on Earth,1.395048847422866,42,-0.49126905018925915,7.516,804,-0.4835283961264537,1,0.14635232838193624
65399,Postcards from the Edge,0.5074659016212767,27,0.0040351557293188045,6.581,240,0.9243562426041088,1,0.13618283174857088
36284,The Prince of Tides,1.395048847422866,22,0.9520956480027576,6.596,251,1.5331712215146223,1,0.16732654220724263
1119,Awakenings,0.5074659016212767,22,0.17813138632816528,7.755,2301,1.6092730938784363,1,0.14666469887435007
50477,I Love You to Death,0.5074659016212767,37,-0.30185339035165515,6.397,223,-0.7498849493998033,1,0.1451161077173793
24766,Pacific Heights,0.5074659016212767,22,0.08229706587077722,6.236,322,0.619948753148852,1,0.13960800518386182
1375,Tapeheads,-1.2676999899819017,22,-0.5136180664307091,5.2,52,-0.5215793323083608,1,0.12148464203098792
11917,The Abyss,-0.3801170441803125,22,0.6847680650102852,5.3,15,-0.7498849493998033,0,0.17502491542138124
12403,Joe Versus the Volcano,0.5074659016212767,22,0.00848161047210254,5.681,474,1.1526618596955513,1,0.12408265971180071
40612,Paradise,1.395048847422866,22,-0.2691343388268965,6.24,100,-0.7498849493998033,1,0.14466466892974136
63126,Green Card,0.5074659016212767,22,-0.11871382429920412,6.124,444,0.20138845514787396,1,0.13623381132153467
20067,A Kiss Before Dying,1.395048847422866,22,-0.3119800226779748,5.542,108,-0.7498849493998033,1,0.13528686699046596
48094,The Sheltering Sky,0.5074659016212767,33,-0.4904767675493594,6.6,235,1.1526618596955513,1,0.11570260879674715
46765,The Big Picture,-0.3801170441803125,22,-0.5166493889460159,5.9,84,-0.3693755875807324,1,0.1264473508945534
37959,The Witches,0.5074659016212767,22,-0.3797295048013191,6.918,1154,-0.7498849493998033,1,0.14788625138078884
21151,Caddyshack II,-1.2676999899819017,22,-0.360511912379124,4.189,167,-0.7498849493998033,1,0.11975683241201479
67722,3 Men and a Little Lady,0.5074659016212767,22,0.438948762257524,5.794,475,-0.7498849493998033,1,0.16997690142327346
12414,Punchline,-1.2676999899819017,22,-0.23694761932657768,5.353,116,0.3916431360574094,1,0.12153690731846808
29302,Parenthood,-0.3801170441803125,22,1.1699396905346764,6.705,576,0.7721524978764803,1,0.19209160750089724
54126,Freddy's Dead: The Final Nightmare,1.395048847422866,22,-0.05209816420933377,5.299,1192,0.08723564660215267,1,0.13152153883574863
18015,Lethal Weapon 2,-0.3801170441803125,29,2.5273844280882143,7.006,3121,1.1526618596955513,1,0.2674907939424093
13432,Betsy's Wedding,0.5074659016212767,22,-0.2543587100220844,5.744,41,-0.7498849493998033,1,0.13971901436046377
26914,Sibling Rivalry,0.5074659016212767,22,-0.2795563294805412,5.122,49,-0.7498849493998033,1,0.13206638270237786
24831,The Wizard,-0.3801170441803125,22,-0.32735513652512427,5.989,285,-0.29327371521691825,0,0.13339922998206405
1832,Rain Man,-1.2676999899819017,29,4.224541272667852,7.76,5872,1.1526618596955513,1,0.4056265167986481
51413,Family Business,-0.3801170441803125,22,-0.3552001808422331,5.638,213,-0.7498849493998033,0,0.1346585855460457
34298,Mortal Thoughts,1.395048847422866,22,-0.2640059280783145,5.606,161,-0.14106997048928988,0,0.1297821817887922
67327,The Nutcracker Prince,0.5074659016212767,22,-0.4943983487438154,6.5,67,-0.7498849493998033,0,0.13858182575591074
45730,Life Is Sweet,0.5074659016212767,22,-0.49794419917929467,6.962,145,-0.7498849493998033,0,0.14356392766230208
69982,Back to the Future Part II,-0.3801170441803125,22,3.918778063738316,7.753,11928,2.294189945152764,0,0.3513307848614884
41272,Twins,-1.2676999899819017,22,2.377150963586887,5.993,2058,0.3916431360574094,0,0.25683011435196046
25734,Rush,1.395048847422866,22,-0.4214221590379683,7.711,6646,2.1419862004251358,0,0.11687699857797498
65990,Pumpkinhead,-0.3801170441803125,22,-0.4595945061148552,6.3,409,-0.4835283961264537,0,0.13419018833965082
21128,Driving Miss Daisy,-0.3801170441803125,30,1.4305247576561015,7.23,1440,-0.17912090667119698,0,0.23246094561630667
35362,Point Break,1.395048847422866,22,0.5983120297428658,7.137,3237,1.076559987331737,0,0.16533630152996756
19688,Presumed Innocent,0.5074659016212767,22,2.439823549239312,6.773,596,0.9243562426041088,0,0.2628194077548639
16561,Batman,-0.3801170441803125,29,4.980059359540058,6.3,789,-0.6450317896569402,0,0.48427545445545045
64916,Beaches,-1.2676999899819017,22,0.24423368137854734,6.662,234,0.7721524978764803,0,0.14882481125374866
20433,Lean on Me,-0.3801170441803125,35,-0.09173741175380841,7.3,279,-0.7498849493998033,0,0.16494089133991996
8888,Cyrano de Bergerac,0.5074659016212767,24,-0.4404202878055338,7.353,699,-0.7498849493998033,0,0.15041379545719483
72460,Worth Winning,-0.3801170441803125,22,-0.46888573565084973,5.2,34,-0.7498849493998033,0,0.12589721688950534
300,House Party 2,1.395048847422866,22,-0.258387784164377,5.201,92,-0.7498849493998033,0,0.13369897310067586
73890,Nightbreed,0.5074659016212767,22,-0.3997550988023167,6.337,417,0.08723564660215267,0,0.12937087798240723
24646,Field of Dreams,-0.3801170441803125,22,0.6103373788974811,7.109,1326,0.3916431360574094,0,0.17660561719970352
5207,Checking Out,-0.3801170441803125,22,-0.5177989031855034,6.8,15,-0.7118340132178963,1,0.14043576120703552
11456,Two Evil Eyes,0.5074659016212767,22,-0.5135401133255382,6.038,238,-0.0649680981254757,1,0.1241365941916997
11913,Miss Firecracker,-0.3801170441803125,22,-0.49344985246534717,5.5,20,-0.7498849493998033,0,0.12804812763797638
69845,Welcome Home,-0.3801170441803125,22,-0.5042009249861568,5.0,6,-0.7498849493998033,0,0.1226456087292038
63920,Child's Play,-1.2676999899819017,22,0.07253926721799728,5.988,42,-0.7498849493998033,0,0.15602044418308142
11081,Navy SEALs,0.5074659016212767,28,-0.18312851214801687,5.287,209,-0.7498849493998033,0,0.13751298246707375
13789,Action Jackson,-1.2676999899819017,22,-0.24744952795275604,5.505,208,-0.21717184285310406,0,0.13033285150898138
47231,Scandal,-0.3801170441803125,22,-0.4005885500917236,6.958,71,-0.7498849493998033,1,0.14748639965112345
61145,Stealing Home,-1.2676999899819017,22,-0.41839928411567723,6.404,47,-0.7498849493998033,0,0.14051811353814955
74640,Blind Fury,0.5074659016212767,22,-0.4822302994261679,6.542,408,-0.7498849493998033,0,0.1395194815171128
50706,"White Hunter, Black Heart",0.5074659016212767,22,-0.4914803736790998,6.317,237,1.076559987331737,0,0.11391949657369733
62057,The House on Carroll Street,-1.2676999899819017,22,-0.512067050926969,5.7,39,0.31554126369359525,0,0.11632553124509805
33998,Home Alone,0.5074659016212767,22,5.853366058634284,7.415,10231,0.619948753148852,0,0.5451384324474883
31548,Diary of a Hitman,1.395048847422866,22,-0.5177880095331174,5.217,30,-0.7498849493998033,0,0.12431302239770796
29735,Other People's Money,1.395048847422866,22,-0.1749350286113989,6.092,125,-0.7498849493998033,1,0.1468225840302932
27643,Little Nemo: Adventures in Slumberland,-0.3801170441803125,22,-0.3662606865565791,6.8,151,-0.7498849493998033,0,0.1470835219762728
35457,Married to the Mob,-1.2676999899819017,22,-0.23101171492408976,5.861,230,0.011133774238338489,0,0.13168973837035736
25105,An American Tail: Fievel Goes West,1.395048847422866,22,0.35642839641721663,6.307,667,-0.7498849493998033,1,0.17280300949983327
67531,Dead Poets Society,-0.3801170441803125,22,2.6343979215555087,8.312,10412,0.49818575736674925,0,0.31472746852853073
21695,No Holds Barred,-0.3801170441803125,22,-0.3030983677387986,4.7,3,-0.7498849493998033,0,0.12684483253006668
66978,The Accidental Tourist,-1.2676999899819017,22,-0.0820381982279084,6.209,208,-0.7498849493998033,0,0.15205362157152663
64905,The Horror Show,-0.3801170441803125,22,-0.4949703924752961,5.3,127,-0.7498849493998033,0,0.12596344854803782
31849,Coupe de Ville,0.5074659016212767,22,-0.5086431158330986,6.5,40,-0.7498849493998033,0,0.13802536148158837
2174,Johnny Handsome,-0.3801170441803125,2,-0.42146969011512664,6.258,231,0.7721524978764803,0,0.11930453740244411
70107,Revenge,0.5074659016212767,22,-0.30908700276541184,6.525,401,-0.7498849493998033,0,0.14627907825070854
66014,The Hot Spot,0.5074659016212767,22,-0.5009174043932841,6.296,223,-0.7498849493998033,0,0.13611658749709762
69716,Tequila Sunrise,-1.2676999899819017,27,0.8977209511860743,6.1,455,1.0004581149679228,0,0.16698790301963287
74690,Blaze,-0.3801170441803125,22,-0.2624965223167551,6.323,48,-0.7498849493998033,0,0.1458780223265756
11296,Three Fugitives,-0.3801170441803125,22,0.024289102070635008,6.657,255,0.3916431360574094,0,0.1451716970687305
51457,Hellbound: Hellraiser II,-1.2676999899819017,22,-0.35660312287219353,6.379,989,-0.5215793323083608,0,0.13954480022372379
32437,"He Said, She Said",1.395048847422866,22,-0.3871582806733404,5.878,111,0.3916431360574094,0,0.12140996351792875
43427,A Fish Called Wanda,-1.2676999899819017,32,0.3171054791517154,7.203,1959,-0.17912090667119698,1,0.17337345837975005
63945,Defenseless,1.395048847422866,22,-0.43248924104307973,4.881,21,-0.7498849493998033,0,0.12400955331261246
39175,My Own Private Idaho,1.395048847422866,29,-0.43265015967016335,7.052,1029,-0.5596302684902679,0,0.1445417818960321
31510,Fat Man and Little Boy,-0.3801170441803125,22,-0.47058645533461596,6.2,127,-0.7498849493998033,0,0.13625260747174728
48424,Dead Ringers,-1.2676999899819017,22,-0.41076699075748807,7.125,781,0.23943939132978104,0,0.1352410778924558
37901,And God Created Woman,-1.2676999899819017,22,-0.5086244963757078,4.3,31,-0.7498849493998033,0,0.1157685493580591
38184,The Rocketeer,1.395048847422866,22,0.3105063050330432,6.462,839,2.4463936898803924,0,0.1265883430786155
75225,Bloodsport,-1.2676999899819017,22,-0.36048921615611645,7.017,1665,-0.6357321408540821,0,0.14818161261904317
36921,Queens Logic,1.395048847422866,22,-0.5100225596533728,5.855,31,0.16333751896596685,0,0.11967900975970042
36168,Uncle Buck,-0.3801170441803125,22,0.5411915978671651,6.783,1061,0.3916431360574094,0,0.16910032259816116
53965,The Milagro Beanfield War,-1.2676999899819017,22,-0.3334115527925333,6.4,73,0.9243562426041088,0,0.12190215742659216
13333,Licence to Kill,-0.3801170441803125,27,1.5696253906111077,6.369,1748,1.6853749662422506,0,0.19148081435038009
66144,Heart of Dixie,-0.3801170441803125,22,-0.5035458221676508,5.875,12,-0.7498849493998033,0,0.1315506341736136
52242,Back to the Future Part III,0.5074659016212767,22,2.750251139425127,7.465,9763,2.294189945152764,0,0.2645245727628101
76,Necessary Roughness,1.395048847422866,22,-0.16726931914159676,5.439,106,-0.7498849493998033,0,0.13979516709904247
13141,Arachnophobia,0.5074659016212767,22,0.19299092967245998,6.368,1251,1.6092730938784363,0,0.1320365606426551
946,A Little Princess,1.3215987817093928,29,-0.4054125123348047,7.615,888,0.16334731614160702,1,0.14586615657548738
