,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,gender_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
9857,/m/048bnl,Taxi 3,2003.0,24,"['Action', 'Buddy film', 'Comedy', 'Chase Movie']",0.4444444444444444,9,5.719,1401,,1,0.5214580672727794
4977,/m/0bw6fj,Devil in a Blue Dress,1995.0,22,"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Crime Thriller', 'Neo-noir']",0.4444444444444444,12,6.376,344,-0.0970175603023293,1,0.5027413692348547
6752,/m/037c_d,The Quick and the Dead,1995.0,22,"['Thriller', 'Japanese Movies', 'Adventure', 'Action/Adventure', 'Western', 'Drama', 'Action']",0.1652892561983472,11,6.53,1572,0.008187284449392,0,0.5027413692348547
20136,/m/06sphd,Hard Times,1975.0,22,"['Crime Fiction', 'Sports', 'Drama']",0.48,5,6.7,179,,1,0.4529165039753469
13131,/m/0dckvs,Election 2,2006.0,33,"['Crime Fiction', 'Thriller', 'World cinema', 'Action/Adventure', 'Drama', 'Action', 'Chinese Movies']",0.0,8,7.3,151,-0.700116252465774,0,0.5232968073573545
10026,/m/05hgp7,Cypher,2002.0,22,"['Thriller', 'Science Fiction', 'Psychological thriller']",0.4938271604938271,9,6.655,514,,1,0.5202180491945493
6517,/m/03w9wwh,Flash of Genius,2008.0,22,"['Docudrama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film', 'Courtroom Drama']",0.2975206611570247,11,6.495,203,-0.5824134491003168,0,0.5351603929092356
5459,/m/03vp54,An American Tail,1986.0,22,"['Adventure', ""Children's/Family"", 'Animation', 'Musical', 'Drama', 'Comedy', 'Animated Musical', 'Romance Film', 'Family Film', 'Family-Oriented Adventure', ""Children's Fantasy""]",0.4444444444444444,12,6.713,1232,2.786378790136143,1,0.48026748723281676
107,/m/0g56t9t,Frankenweenie,2012.0,22,"['Science Fiction', 'Horror', 'Stop motion', 'Animation', 'Short Film', 'Comedy']",0.3648,25,6.956,3094,1.307272480698531,0,0.5450886637950444
17785,/m/0kv4ld,The 10th Victim,1965.0,23,"['Parody', 'Science Fiction', 'World cinema', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",0.4444444444444444,6,6.657,172,,1,0.4276769736198697
11745,/m/07ghv5,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005.0,36,"['Japanese Movies', 'Adventure', 'World cinema', 'Animation', 'Anime', 'Fantasy', 'Drama', 'Action']",0.5,8,7.236,307,,1,0.5189223102484769
13176,/m/057lm8,Sisters,1973.0,22,"['Thriller', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Suspense', 'Crime Thriller']",0.46875,8,6.735,341,-0.7352666504121571,1,0.44796914929079545
18500,/m/02gswn,Memories,1995.0,21,"['Science Fiction', 'Japanese Movies', 'Adventure', 'World cinema', 'Animation', 'Anime', 'Drama', 'Fantasy', 'Action']",0.0,5,7.432,388,,0,0.503369377765134
21894,/m/0df3k5,A Summer's Tale,1996.0,24,"['Art film', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.375,4,7.4,189,,0,0.5039834886737172
22340,/m/0bhpf5,Alone,1999.0,21,"['Family Drama', 'Drama', 'World cinema']",0.375,4,6.31,618,,0,0.5133592100048459
5654,/m/04l1tv,Anne of Green Gables,1985.0,22,"['Costume drama', 'Drama', 'Television movie']",0.375,12,8.077,221,,0,0.47777365033352726
3380,/m/0h3pb9c,The Front Line,2011.0,29,"['Historical fiction', 'Drama', 'War film']",0.231111111111111,15,7.2,175,,0,0.5382421850744528
9711,/m/04swkp,Cloak & Dagger,1984.0,22,"['Thriller', 'Adventure', 'Family Drama', 'Mystery', 'Drama', 'Family Film', 'Action', 'Spy']",0.345679012345679,9,6.427,123,-0.3677242662095301,0,0.47528092097657687
27160,/m/06lkr2,A Moment to Remember,2004.0,22,"['Romance Film', 'Drama']",0.5,2,7.8,289,0.1021620421655015,1,0.5252041795763107
10665,/m/07mwp6,Killing Me Softly,2002.0,22,"['Thriller', 'Mystery', 'Romance Film', 'Drama', 'Erotic thriller']",0.4938271604938271,9,5.5,287,,1,0.5202180491945493
19611,/m/09rxhwx,Decalogue IV,1988.0,22,['Drama'],0.0,5,7.8,123,,0,0.48525798803879094
7200,/m/044kx3,Mindhunters,2004.0,22,"['Thriller', 'Psychological thriller', 'Slasher', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action', 'Whodunit']",0.396694214876033,11,6.448,1081,0.1140909192117714,0,0.5252041795763107
77,/m/0473rc,Bedazzled,2000.0,31,"['Romantic comedy', 'Black comedy', 'Romance Film', 'Fantasy', 'Comedy']",0.345679012345679,27,6.047,1726,3.032610098756248,0,0.5095791378045577
17786,/m/07gr9s,Hell Comes to Frogtown,1987.0,22,"['Parody', 'Action/Adventure', 'Science Fiction', 'Doomsday film', 'Cult', 'Satire', 'Comedy', 'Disaster']",0.5,6,5.6,131,-0.2589243013480803,1,0.48276230781853824
18792,/m/0h69v,Lenny,1974.0,22,"['Biography', 'Black-and-white', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",0.48,5,7.3,231,,1,0.4504416015912495
2974,/m/02hrfr,Blackboard Jungle,1955.0,22,"['Drama', 'Coming of age', 'Teen']",0.231111111111111,15,6.9,135,-0.556111342135845,0,0.40401755682781215
2956,/m/0g9w0bz,Faust,2011.0,27,"['Fantasy', 'Drama']",0.3911111111111112,15,6.622,184,,0,0.5394906588990183
23633,/m/0c3wc3l,Secret Reunion,2010.0,22,"['Thriller', 'Crime Fiction', 'Adventure', 'World cinema', 'Drama', 'Action']",0.0,3,6.5,107,0.7519424531539864,0,0.5401285094825735
1730,/m/0bh9zt4,The Last Exorcism,2010.0,22,"['Thriller', 'Horror', 'Drama', 'Supernatural']",0.5,16,5.66,960,2.078023487875433,1,0.5401285094825735
10948,/m/0n9qk,The Tigger Movie,2000.0,22,"['Japanese Movies', 'Adventure', ""Children's/Family"", 'Animation', 'Musical', 'Family Film', 'Family-Oriented Adventure']",0.1975308641975308,9,6.5,523,3.276117656531889,0,0.5152278877631292
197,/m/03m8y5,Celebrity,1998.0,22,"['Parody', 'Indie', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy']",0.4958677685950414,22,6.0,421,-0.5633340410817423,1,0.5102346880628394
3227,/m/02x519s,Vexille,2007.0,21,"['Science Fiction', 'Japanese Movies', 'Computer Animation', 'Animation', 'Anime', 'Action']",0.48,15,6.8,139,,1,0.5332989518634574
3129,/m/02q2br,High Sierra,1941.0,22,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Caper story', 'Black-and-white', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",0.4444444444444444,15,6.99,287,,1,0.37083079749962666
9388,/m/08ns8n,The Ice Harvest,2005.0,22,"['Crime Fiction', 'Crime Comedy', 'Comedy-drama', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Action']",0.4444444444444444,9,5.921,271,-0.3973256973312184,1,0.5276954237363212
3921,/m/07nt8p,The Illusionist,2006.0,22,"['Thriller', 'Crime Fiction', 'Adventure', 'Costume drama', 'Mystery', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film', 'Indie']",0.2448979591836735,14,7.291,4587,2.9276115987654703,0,0.5301852893393334
120,/m/02vxfqh,The International,2009.0,37,"['Thriller', 'Psychological thriller', 'Mystery', 'Political thriller', 'Crime Thriller', 'Action']",0.1527777777777779,24,6.212,1137,1.7586338772726509,0,0.52826611140391
7003,/m/01cms4,Romy and Michele's High School Reunion,1997.0,22,"['Screwball comedy', 'Buddy film', 'Comedy']",0.396694214876033,11,6.203,483,0.4549717898244293,0,0.5077372597901326
9594,/m/0kvdy_,Boiling Point,1990.0,21,"['Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Comedy', 'Action']",0.1975308641975308,9,6.9,185,,0,0.49087923871299843
17897,/m/04ghmvp,Quo Vadis,2001.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'World cinema']",0.2777777777777777,6,7.1,365,,0,0.5177234103773063
11159,/m/0401sg,Resident Evil,2002.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",0.4938271604938271,9,6.611,5885,3.540899843934058,1,0.5202180491945493
6834,/m/09gb2r1,I Spit on Your Grave,2010.0,22,"['Thriller', 'Crime Fiction', 'Horror']",0.4958677685950414,11,6.504,2085,-0.7532745410704785,1,0.5401285094825735
8715,/m/04g1cb,Urban Cowboy,1980.0,22,"['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama']",0.42,10,6.479,238,,0,0.4653235478592164
17148,/m/01s9qg,Stolen Kisses,1968.0,24,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'World cinema']",0.4444444444444444,6,7.334,380,,1,0.4344129519366911
2133,/m/02rcggt,Love in the Time of Cholera,2007.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation']",0.48,15,6.6,353,0.5435896352063163,1,0.5326736533195039
7761,/m/0ckf_4,Wilderness,2006.0,22,"['Horror', 'Slasher', 'Teen']",0.42,10,6.0,184,,0,0.5301852893393334
5363,/m/079st_,The Chase,1946.0,27,"['Crime Fiction', 'Mystery', 'Drama', 'Film noir', 'Black-and-white']",0.4444444444444444,12,5.744,317,,1,0.3795991039461625
1134,/m/01716t,Pollock,2001.0,22,"['Biography', 'Indie', 'Period piece', 'Marriage Drama', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Romance Film']",0.4844290657439446,17,6.7,281,,1,0.5177234103773063
5574,/m/01k5_t,Testament,1983.0,22,"['Science Fiction', 'Doomsday film', 'Action/Adventure', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Disaster']",0.486111111111111,12,6.396,113,,1,0.472789422797346
9405,/m/03d67k3,The Awakening,1980.0,22,"['Thriller', 'Supernatural', 'Horror', 'Suspense', 'Psychological thriller']",0.4938271604938271,9,6.4,1305,-0.4226886089384204,1,0.4653235478592164
573,/m/09v44dm,Mars Needs Moms,2011.0,22,"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",0.4653739612188365,19,6.0,643,0.866287295883683,1,0.5426096426382425
14,/m/043q7k0,Post Grad,2009.0,22,"['Romantic comedy', 'Indie', 'Screwball comedy', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.4497323022010707,41,5.0,281,-0.5070131343585836,1,0.5376453856632596
21080,/m/032bs,Show Me Love,1998.0,23,"['LGBT', 'Coming of age', 'World cinema', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romantic drama', 'Romance Film', 'Teen']",0.375,4,7.108,472,,0,0.5096069033302877
10821,/m/01v70t,The American Friend,1977.0,28,"['Crime Fiction', 'Drama', 'World cinema', 'Neo-noir']",0.1975308641975308,9,7.17,312,,0,0.45413417983565696
4322,/m/0558zc,Eulogy,2004.0,22,"['LGBT', 'Black comedy', 'Comedy', 'Indie']",0.4733727810650887,13,6.566,115,,1,0.5252041795763107
6254,/m/02pv6bc,Cabin Fever 2: Spring Fever,2008.0,22,"['Horror', 'Horror Comedy', 'Teen']",0.2975206611570247,11,4.497,340,,0,0.5351603929092356
7375,/m/0gjd79j,Lockout,2012.0,22,"['Thriller', 'Science Fiction', 'Action']",0.42,10,5.903,1717,0.4335368478126378,0,0.5450886637950444
2372,/m/04y27b,Boat Trip,2003.0,22,"['LGBT', 'Romantic comedy', 'Buddy film', 'Adventure', 'Comedy', 'Comedy of Errors']",0.3911111111111112,15,5.257,605,-0.144252552873517,0,0.5227116801991847
2003,/m/02j48l,Sylvia,2003.0,22,"['Biography', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Biographical film']",0.4921875,16,5.8,106,,1,0.5227116801991847
11788,/m/063kdr9,Mr. Right,2009.0,22,"['LGBT', 'Romance Film', 'Indie', 'Comedy']",0.0,8,6.474,1254,,0,0.5376453856632596
12347,/m/06381t,The Harder They Fall,1956.0,22,"['Thriller', 'Crime Fiction', 'Film à clef', 'Crime Drama', 'Black-and-white', 'Sports', 'Drama', 'Film noir']",0.21875,8,7.0,120,-0.7205126838482255,0,0.4064260257969608
7627,/m/0kvgnq,The Unbearable Lightness of Being,1988.0,22,"['Erotic Drama', 'Erotica', 'Marriage Drama', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Political drama']",0.3199999999999998,10,6.921,403,-0.355592037349819,0,0.48525798803879094
14430,/m/04x4p6,Married to the Mob,1988.0,22,"['Romantic comedy', 'Crime Fiction', 'Gangster Film', 'Satire', 'Comedy', 'Romance Film']",0.489795918367347,7,5.9,234,0.1283360003918179,1,0.48525798803879094
3494,/m/04tc1g,The Adventures of Pluto Nash,2002.0,22,"['Science Fiction', 'Gangster Film', 'Adventure', 'Action/Adventure', 'Comedy', 'Action']",0.336734693877551,14,4.4,443,-0.4781260902979209,0,0.5202180491945493
3126,/m/08vgjc,Noises Off...,1992.0,22,"['Parody', 'Comedy', 'Slapstick']",0.4977777777777777,15,7.118,161,-0.6813030481582031,1,0.4952468187481737
6041,/m/03mczbc,The Road to Wellville,1994.0,22,"['Parody', 'History', 'Screwball comedy', 'Comedy-drama', 'Comedy', 'Black comedy']",0.4628099173553719,11,5.6,151,-0.5007834195166292,1,0.5002431563027602
4980,/m/0cwjsr,Alligator,1980.0,22,"['Natural horror films', 'Science Fiction', 'Horror', 'Creature Film', 'Cult', 'Satire', 'Comedy', 'Monster']",0.1527777777777779,12,5.9,282,,0,0.4653235478592164
9967,/m/05y31z,Mr. Mom,1983.0,22,"['Family Film', 'Satire', 'Comedy', 'Domestic Comedy']",0.4938271604938271,9,6.625,272,1.9534889235238329,1,0.472789422797346
18408,/m/09468k,White Sands,1992.0,22,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Suspense', 'Crime Thriller', 'Action']",0.3199999999999998,5,5.9,137,-0.3975452363536897,0,0.4952468187481737
5652,/m/03qmt28,My Bloody Valentine,2009.0,22,"['Thriller', 'Horror', 'Slasher']",0.4444444444444444,12,5.5,1061,3.4689696199739712,1,0.5376453856632596
9503,/m/0dl5fx,Let's Go to Prison,2006.0,22,"['LGBT', 'Black comedy', 'Crime Fiction', 'Comedy', 'Indie']",0.1975308641975308,9,5.7,274,-0.582245043110537,0,0.5301852893393334
5042,/m/0kyjk,Rio Bravo,1959.0,27,"['Drama', 'Western', 'Buddy film', 'Romance Film']",0.2777777777777777,12,7.835,1036,,0,0.4106348244262218
6542,/m/01q48n,Rudy,1993.0,27,"['Sports', 'Family Film', 'Family Drama', 'Drama']",0.2975206611570247,11,7.38,607,0.1816022880317703,0,0.494604965005919
17203,/m/06ctpy,The Man Without a Past,2002.0,22,"['Crime Fiction', 'Thriller', 'World cinema', 'Comedy of manners', 'Comedy-drama', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Romantic comedy']",0.4444444444444444,6,7.406,288,-0.3742481751447693,1,0.5202180491945493
3031,/m/0422v0,Primal Fear,1996.0,22,"['Thriller', 'Mystery', 'Crime Fiction', 'Drama']",0.3911111111111112,15,7.652,3105,3.5482812534059933,0,0.5052394452977633
13016,/m/08lr6s,The Scarlet Letter,1995.0,22,"['Costume drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.46875,8,6.022,426,-0.339758881363021,1,0.5027413692348547
20038,/m/069dyx,The Blue Lagoon,1949.0,22,"['Drama', 'Romance Film', 'Coming of age', 'Adventure']",0.3199999999999998,5,6.2,1688,,0,0.3896673657988217
4543,/m/03gqjng,Dragonball Evolution,2009.0,33,"['Science Fiction', 'Adventure', 'Doomsday film', 'Superhero movie', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Action', 'Chinese Movies']",0.4260355029585799,13,2.888,1930,1.6463480981166163,1,0.5307694790683869
6319,/m/01h7n7,The Naked Gun: From the Files of Police Squad!,1988.0,22,"['Parody', 'Crime Fiction', 'Screwball comedy', 'Comedy', 'Romance Film', 'Action']",0.396694214876033,11,7.243,3370,2.5424820227225453,0,0.48525798803879094
174,/m/02pxhgv,After.Life,2009.0,22,"['Thriller', 'Mystery', 'Drama', 'Horror', 'Psychological thriller']",0.4914933837429112,23,6.272,1027,-0.6399790425969988,1,0.5376453856632596
10327,/m/04kfh9,Monkey Business,1931.0,22,"['Screwball comedy', 'Comedy', 'Black-and-white']",0.345679012345679,9,7.0,171,,0,0.34783169189945323
14551,/m/07vbcz,Man's Favorite Sport?,1964.0,22,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Slapstick']",0.489795918367347,7,7.0,110,,1,0.42584689337401804
17079,/m/0fh7w7,Time and Tide,2000.0,42,"['Thriller', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Chinese Movies']",0.4444444444444444,6,6.3,148,,1,0.5026719318945403
18883,/m/0dz50c,Five Graves to Cairo,1943.0,22,"['Spy', 'Adventure', 'Black-and-white', 'War film']",0.3199999999999998,5,6.936,109,,0,0.3755057325173363
1697,/m/0b6l1st,The Losers,2010.0,22,"['Thriller', 'Crime Fiction', 'Superhero movie', 'Action/Adventure', 'Mystery', 'Drama', 'Action']",0.21875,16,6.275,1692,0.4610575902611001,0,0.5401285094825735
1094,/m/043g6j,Something Wild,1986.0,22,"['Romantic comedy', 'Crime Fiction', 'Indie', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Romance Film', 'Action']",0.4567474048442905,17,6.56,292,-0.4248866548771149,1,0.48026748723281676
23271,/m/032_br,The Accused,1988.0,22,"['Crime Fiction', 'Drama', 'Courtroom Drama']",0.5,4,7.018,522,0.57481467711708,1,0.48525798803879094
8622,/m/02mtpj,Honey,2003.0,22,"['Romantic drama', 'Dance', 'Drama', 'Romance Film', 'Musical']",0.5,10,6.315,1112,1.845766756996973,1,0.5227116801991847
16780,/m/07cdmc,Take My Eyes,2003.0,21,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",0.2777777777777777,6,7.2,195,,0,0.523338380370741
5549,/m/012rty,Scarlet Street,1945.0,22,"['Thriller', 'Crime Fiction', 'Crime Drama', 'Black-and-white', 'Mystery', 'Drama', 'Romance Film', 'Film noir']",0.4444444444444444,12,7.6,332,-0.6531340164189217,1,0.38020398850323484
10541,/m/06w_w0,The Fallen Idol,1948.0,22,"['Thriller', 'Mystery', 'Drama']",0.4938271604938271,9,7.2,153,,1,0.38729340979658383
11845,/m/02wvjxk,Brighton Rock,1947.0,22,"['Crime Fiction', 'Black-and-white', 'Film noir', 'Crime Drama']",0.375,8,6.9,103,,0,0.3849247951773365
28799,/m/06zlsc,The Driller Killer,1979.0,22,"['Cult', 'Horror', 'Slasher']",0.0,2,5.214,154,,0,0.4628382054807391
581,/m/0fpmrmq,Pariah,2011.0,22,['Drama'],0.3878116343490305,19,6.8,128,-0.7454637911715332,0,0.5426096426382425
567,/m/048f00,National Lampoon's Christmas Vacation,1989.0,22,"['Christmas movie', 'Family Film', 'Comedy', 'Holiday Film', 'Slapstick']",0.4986149584487536,19,7.225,2143,2.228996865230268,1,0.4877544036703046
5130,/m/01jr4j,Topaz,1969.0,35,"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Suspense', 'Film adaptation', 'Spy']",0.375,12,6.041,345,-0.5244956994988488,0,0.4300838438172931
12565,/m/037kjh,Over the Edge,1979.0,22,"['Crime Fiction', 'Drama', 'Indie', 'Teen']",0.46875,8,7.3,116,,1,0.4628382054807391
9552,/m/015qr_,The Last Detail,1973.0,22,"['Buddy film', 'Road movie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'New Hollywood']",0.4938271604938271,9,7.0,320,-0.3558789387682021,1,0.44796914929079545
24308,/m/0j_5r7f,Aftershock,2012.0,22,"['Thriller', 'Horror']",0.4444444444444444,3,5.1,305,,1,0.5450886637950444
6083,/m/05s4k0,Last Days,2005.0,22,"['LGBT', 'Biography', 'Indie', 'Musical', 'Drama', 'Music', 'Biographical film']",0.396694214876033,11,5.566,343,-0.6738710115038588,0,0.5276954237363212
1660,/m/03pkmt,Land of the Dead,2005.0,40,"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Doomsday film', 'Creature Film', 'Cult', 'Splatter film', 'Zombie Film', 'Action', 'Dystopia']",0.375,16,6.195,1445,1.194156011070757,0,0.5164133239497972
4845,/m/04f46y,Citizen Ruth,1996.0,22,"['Indie', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema']",0.4970414201183432,13,6.6,119,-0.7654021751234596,1,0.5052394452977633
3657,/m/06gh71,Seems Like Old Times,1980.0,22,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",0.2448979591836735,14,6.264,138,1.0771914540379686,0,0.4653235478592164
14736,/m/06qxrr,Ice Cream Man,1995.0,22,"['B-movie', 'Horror', 'Slasher', 'Horror Comedy']",0.489795918367347,7,5.5,103,,1,0.5027413692348547
23423,/m/03c5hrk,Kings,2007.0,27,"['Drama', 'Indie']",0.0,4,5.594,143,,0,0.5295456597218814
15160,/m/0dxmhp,Firewalker,1986.0,22,"['Adventure', 'Action Comedy', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Action']",0.2448979591836735,7,5.2,152,-0.2785554234077655,0,0.48026748723281676
1675,/m/04s1zr,The Gift,2001.0,22,"['Thriller', 'Crime Fiction', 'Supernatural', 'Psychological thriller', 'Mystery', 'Fantasy', 'Suspense', 'Crime Thriller', 'Courtroom Drama']",0.4296875,16,6.699,3037,1.1012904987151142,1,0.5177234103773063
26823,/m/0ddd47s,Climax,1965.0,23,['Drama'],0.5,2,7.104,1902,,1,0.4276769736198697
20248,/m/0bnjt5,Witchboard,1986.0,22,"['B-movie', 'Horror', 'Supernatural']",0.48,5,5.8,164,-0.4667708896258468,1,0.48026748723281676
22579,/m/05lxv3,The Place Promised in Our Early Days,2004.0,21,"['Japanese Movies', 'Animation', 'Anime', 'Fantasy', 'Drama', 'Coming of age', 'Action']",0.375,4,6.6,465,,0,0.5258305758190936
15147,/m/0fj3cf,The Children's Hour,1961.0,22,"['LGBT', 'Drama', 'Black-and-white', 'Film adaptation']",0.2448979591836735,7,7.7,313,,0,0.4185338214765049
431,/m/02r4y1,Down to Earth,2001.0,22,"['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']",0.4549999999999999,20,5.5,376,2.223388503151606,1,0.5177234103773063
28986,/m/05vf13,Fear and Trembling,2003.0,29,"['Drama', 'Japanese Movies', 'Comedy', 'World cinema']",0.5,2,6.315,108,,1,0.5183228866849078
15231,/m/099lv1,The Mad Adventures of Rabbi Jacob,1973.0,24,"['World cinema', 'Comedy', 'Religious Film']",0.4081632653061224,7,7.405,906,,0,0.4467270142040572
26064,/m/070sl4,Basket Case,1982.0,22,"['Monster movie', 'B-movie', 'Cult', 'Comedy', 'Splatter film', 'Horror', 'Slasher', 'Horror Comedy']",0.4444444444444444,3,6.4,367,,1,0.4702992791862402
17348,/m/0b_r08w,The Hound of the Baskervilles,2000.0,22,"['Thriller', 'Crime Fiction', 'Television movie', 'Mystery', 'Period piece', 'Drama', 'Suspense', 'Crime Thriller']",0.2777777777777777,6,6.8,286,,0,0.5152278877631292
10991,/m/02pyy38,The Last Kiss,2001.0,23,"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.4938271604938271,9,6.0,346,-0.0304339630540607,1,0.5170961398224821
985,/m/02g5q1,Mortal Kombat: Annihilation,1997.0,22,"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Action']",0.4012345679012346,18,4.514,1100,1.3883291289873538,0,0.5077372597901326
7021,/m/0sxkh,Kiss of the Spider Woman,1985.0,36,"['LGBT', 'Crime Fiction', 'Indie', 'World cinema', 'Prison film', 'Gay Themed', 'Gay', 'Gay Interest', 'Drama', 'Film adaptation', 'Prison', 'Political drama']",0.396694214876033,11,7.0,259,-0.0605791832291053,0,0.469006332747074
7159,/m/04rq8l,Stage Beauty,2004.0,22,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.396694214876033,11,6.651,120,-0.6866599183382354,0,0.5252041795763107
18418,/m/02qs9gt,Just Before Dawn,1981.0,22,"['Thriller', 'Horror', 'Slasher', 'Road-Horror']",0.3199999999999998,5,6.0,113,,0,0.46781061326434914
1548,/m/04cprb,Identity,2003.0,22,"['Thriller', 'Mystery', 'Crime Thriller', 'Slasher', 'Psychological thriller']",0.375,16,7.185,3561,3.027396805747977,0,0.5227116801991847
8062,/m/0gynbw,The Other Sister,1999.0,22,"['Romantic comedy', 'Family Drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.42,10,6.4,154,0.3947871564916985,0,0.5127316055438628
392,/m/033gkt,Higher Learning,1995.0,22,"['LGBT', 'Ensemble Film', 'Drama']",0.48,20,6.3,192,0.8244383863463243,1,0.5027413692348547
1306,/m/02z227h,The Deep End of the Ocean,1999.0,22,"['Family Film', 'Family Drama', 'Drama', 'Film adaptation']",0.4982698961937716,17,6.448,378,0.408001356950828,1,0.5127316055438628
16688,/m/01n9cy,The Brown Bunny,2003.0,22,"['Erotic Drama', 'Japanese Movies', 'Indie', 'Road movie', 'Drama', 'Romantic drama', 'Romance Film']",0.2777777777777777,6,5.4,202,,0,0.5227116801991847
6858,/m/055vny,The Many Adventures of Winnie the Pooh,1977.0,22,"[""Children's/Family"", 'Animation', 'Musical', 'Drama', 'Comedy', 'Animated Musical', 'Family Film']",0.1652892561983472,11,7.2,943,,0,0.45787317811141315
13987,/m/0d89_s,Seduced and Abandoned,1964.0,23,"['World cinema', 'Drama', 'Comedy', 'Black-and-white']",0.4081632653061224,7,7.7,131,,0,0.42523278942671267
11263,/m/01jntj,To Catch a Thief,1955.0,29,"['Thriller', 'Crime Fiction', 'Mystery', 'Suspense', 'Crime Thriller', 'Romance Film']",0.5,8,7.307,1380,-0.5877269847728412,1,0.39979057891703124
14534,/m/0bct6f,Copying Beethoven,2006.0,22,"['Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Musical Drama']",0.4081632653061224,7,6.399,154,,0,0.5301852893393334
5401,/m/02r9mrt,Daybreakers,2009.0,22,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Creature Film', 'Drama', 'Disaster', 'Action', 'Dystopia']",0.4444444444444444,12,6.275,1824,,1,0.5376453856632596
23104,/m/02rd5w4,The Canterville Ghost,1986.0,22,"['Costume drama', 'Family Film', 'Fantasy', 'Comedy']",0.5,4,5.5,116,,1,0.48026748723281676
6141,/m/0gj9sjw,Assassination Games,2011.0,22,"['Action/Adventure', 'Thriller', 'Action']",0.2975206611570247,11,6.2,357,,0,0.5426096426382425
10534,/m/0d5qll,Vampire Hunter D,1985.0,21,"['Japanese Movies', 'World cinema', 'Animation', 'Anime', 'Fantasy', 'Horror']",0.345679012345679,9,6.6,444,,0,0.47840047604927877
1125,/m/011x_4,Groundhog Day,1993.0,34,"['Romantic comedy', 'Drama', 'Comedy', 'Fantasy', 'Time travel', 'Fantasy Comedy', 'Romantic fantasy', 'Romance Film']",0.4152249134948096,17,7.609,7391,2.2116051845240365,0,0.4902097826236806
