,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
1557,/m/0hqpp,Marked for Death,1990.0,22,"['Thriller', 'Crime Fiction', 'Action', 'Martial Arts Film', 'Action/Adventure']",0.7346938775510204,7,6.079,477,,1,0.3718727211769197
6369,/m/02bqvs,Cheaper by the Dozen,2003.0,22,"['Family Film', 'Drama', 'Comedy']",0.6666666666666667,3,6.449,226,1.0648670540431102,0,0.4930564233832018
8664,/m/02v1cp,Mad Max Beyond Thunderdome,1985.0,22,"['Science Fiction', 'Indie', 'World cinema', 'Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Action']",0.5,2,6.197,2588,-0.2082978044398969,0,0.32846848556288893
174,/m/01cz7r,Notting Hill,1999.0,27,"['Romantic comedy', 'Romance Film', 'Comedy']",0.8472222222222222,12,7.261,5634,2.5008813459216426,1,0.48879665798282584
1307,/m/08rr3p,The Mirror Has Two Faces,1996.0,22,"['Romantic comedy', 'Melodrama', 'Comedy-drama', 'Remake', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.7755102040816326,7,6.7,286,0.096158396823069,1,0.4267615078696566
6160,/m/048lh4,Mean Creek,2004.0,22,"['Crime Fiction', 'Tragedy', 'Indie', 'Drama', 'Suspense', 'Coming of age']",0.4444444444444444,3,6.8,332,-0.5028656349700089,0,0.5026023972902381
43,/m/0209hj,Gandhi,1982.0,28,"['British Empire Film', 'History', 'Historical fiction', 'Epic', 'Drama', 'Biopic [feature]', 'Biographical film', 'Historical Epic']",0.8444444444444444,15,7.5,2137,-0.0715597780509718,1,0.33920491616973064
6229,/m/04n5zxd,Sorority Row,2009.0,22,"['Thriller', 'Horror', 'Slasher', 'Teen', 'Indie']",0.6666666666666667,3,5.5,526,-0.2829115491329687,0,0.5501652908479372
3194,/m/07xrm,Unbreakable,2000.0,22,"['Thriller', 'Science Fiction', 'Superhero movie', 'Supernatural', 'Psychological thriller', 'Superhero', 'Action/Adventure', 'Suspense']",0.72,5,7.136,8714,1.5436499327667337,1,0.4644765970616552
2822,/m/027jb17,The Alphabet Killer,2008.0,22,"['Thriller', 'Crime Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",0.7999999999999999,5,5.1,170,-0.507578354073066,1,0.5406979584305217
1618,/m/0456zg,Alfie,2004.0,22,"['Romantic comedy', 'Sex comedy', 'Remake', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.8163265306122449,7,5.796,752,-0.2172248392135627,1,0.5026023972902381
4009,/m/080hjrc,Tinker Bell and the Lost Treasure,2009.0,22,"['Adventure', ""Children's/Family"", 'Fairy tale', 'Animation', ""Children's Fantasy"", 'Family Film']",0.75,4,6.786,922,-0.0513592295423964,1,0.5501652908479372
11014,/m/05ddtv,Under Capricorn,1949.0,22,"['Period piece', 'Drama', 'Film adaptation']",0.5,2,6.0,149,,0,0.11009138758721147
496,/m/03p2xc,Bob Roberts,1992.0,22,"['Parody', 'Mockumentary', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Political drama']",0.8641975308641976,9,6.535,144,-0.4708217727274571,1,0.38987929574535196
9548,/m/0614yq,Troll,1986.0,22,"['Horror', 'Family Film', 'Fantasy', 'Adventure', 'Mystery']",0.5,2,4.971,189,-0.4627904237984514,0,0.3369458844269846
181,/m/0f4pvg,All Or Nothing,2002.0,22,"['Romance Film', 'Drama', 'Indie']",0.5416666666666666,12,7.1,133,,0,0.48351550967046225
1780,/m/011yr9,Elizabeth,1998.0,31,"['Biography', 'Costume drama', 'Epic', 'Period piece', 'Drama', 'Biographical film', 'Political drama']",0.6666666666666666,6,7.175,1291,0.1713849448207065,0,0.5063876557982965
7015,/m/03458j,Some Kind of Wonderful,1987.0,22,"['Romantic comedy', 'Comedy-drama', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",0.6666666666666667,3,6.867,432,-0.3544500985935346,0,0.34552949818361606
2273,/m/0323y3,Dr. T & the Women,2000.0,31,"['Romantic comedy', 'Ensemble Film', 'Comedy of manners', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.7777777777777778,6,4.851,299,-0.3189763568662212,1,0.5254588550397206
603,/m/01dyvs,The Matrix Revolutions,2003.0,29,"['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Martial Arts Film', 'Action']",0.5185185185185186,9,6.715,9266,3.0255332320577324,0,0.5404617188793828
4760,/m/06cs1t,Other People's Money,1991.0,22,"['Parody', 'Drama', 'Comedy']",0.75,4,6.1,125,-0.2955126503979905,1,0.380835044824336
11350,/m/0dgrkhd,In a Better World,2010.0,37,"['Thriller', 'Drama', 'World cinema']",0.5,2,7.12,382,-0.4282372058180703,0,0.6562482268536627
218,/m/037rcv,Kolya,1996.0,35,"['Melodrama', 'World cinema', 'Childhood Drama', 'Musical', 'Drama', 'Comedy', 'Political drama']",0.3140495867768593,11,7.4,156,-0.4439396135324342,0,0.5144307714597216
4043,/m/04q1s3t,The Sheltering Sky,1990.0,33,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",0.75,4,6.6,236,-0.4907019007211323,1,0.44382445514255303
7694,/m/0274k7p,A Christmas Carol,1997.0,22,"['Drama', 'Musical', 'Fantasy', 'Indie', 'Animation']",0.4444444444444444,3,7.0,117,,0,0.43612818524920666
5092,/m/04qbg85,Beethoven's Big Break,2008.0,22,"['Adventure', ""Children's/Family"", 'Animal Picture', 'Comedy', 'Reboot', 'Family Film']",0.75,4,5.2,139,,1,0.5406979584305217
4611,/m/026thfw,The Love Bug,1997.0,22,"['Family Film', 'Fantasy', 'Adventure', 'Comedy film', 'Comedy']",0.75,4,5.3,117,,1,0.43612818524920666
3216,/m/048qrd,Crossroads,2002.0,22,"['Romantic comedy', 'Adventure', 'Comedy-drama', 'Musical', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",0.7999999999999999,5,5.213,555,-0.0023283340194854,1,0.48351550967046225
1003,/m/0kvgrg,Freedom Writers,2007.0,22,"['Crime Fiction', 'Biography', 'Drama', 'Teen']",0.65625,8,7.912,2055,-0.1433048359826277,0,0.5312011577551295
10486,/m/0bj799w,Udaan,2010.0,20,"['Drama', 'Coming of age', 'Bollywood', 'World cinema']",0.0,2,7.2,174,,0,0.5461792706445673
3541,/m/0bwq56,The Three Musketeers,1973.0,22,"['Swashbuckler films', 'Adventure', 'Costume drama', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Action']",0.5599999999999999,5,6.374,888,,0,0.23625010706348093
2375,/m/02pp2b3,Reservation Road,2007.0,22,"['Crime Fiction', 'Crime Thriller', 'Drama', 'Thriller', 'Film adaptation']",0.7222222222222222,6,6.46,346,-0.4931153609894028,1,0.5312011577551295
10334,/m/05nd58,The Twilight Samurai,2002.0,21,"['Japanese Movies', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Romantic drama', 'Samurai cinema', 'Action']",0.5,2,7.736,282,,0,0.4767414148037971
5181,/m/0fcg00,Head Over Heels,2001.0,28,"['Short Film', 'Romantic comedy', 'Romance Film', 'Comedy', 'Animation']",0.75,4,5.7,223,-0.3993214227038079,1,0.5146683760487001
3496,/m/0f0_04,The War Wagon,1967.0,22,"['Action/Adventure', 'Heist', 'Western', 'Caper story']",0.7999999999999999,5,6.9,170,-0.4582496104297966,1,0.1974254025733344
9914,/m/03g2vk,Belly of the Beast,2003.0,2,"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Martial Arts Film', 'Political thriller', 'Crime Thriller', 'Action', 'Chinese Movies']",0.5,2,5.2,143,,0,0.36110545255162063
2698,/m/0gvt53w,The Master,2012.0,22,['Drama'],0.72,5,7.155,2751,-0.3820243704002457,1,0.5783237236621273
9558,/m/0lwff,The Craft,1996.0,22,"['Fantasy', 'Horror', 'Teen', 'Supernatural']",0.5,2,6.744,1725,,0,0.4267615078696566
783,/m/04lgxf9,La Classe américaine,1993.0,24,"['Parody', 'Comedy']",0.8125,8,7.7,194,,1,0.4120845700151159
6848,/m/07gvrj,House of Games,1987.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller']",0.6666666666666667,3,6.8,269,-0.4864804908693819,0,0.34552949818361606
4333,/m/01j9d0,Secretary,2002.0,22,"['Romantic comedy', 'Sex comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film', 'Erotica']",0.75,4,6.786,1478,-0.4309261898604491,1,0.48351550967046225
60,/m/05rkmv,Beauty Shop,2005.0,22,['Comedy'],0.4693877551020408,14,6.275,464,-0.1999035691284574,0,0.5121464743623777
7194,/m/0kt__k,Heart of Dragon,1985.0,31,"['Action/Adventure', 'Martial Arts Film', 'Chinese Movies', 'World cinema']",0.0,3,6.8,136,,0,0.38441198796107673
10028,/m/07b6lr,A Bittersweet Life,2005.0,30,"['Crime Fiction', 'Gangster Film', 'Action', 'Drama']",0.0,2,7.5,783,-0.4451659477498876,0,0.5660400964331168
5626,/m/0g08ws,The Astronaut Farmer,2006.0,27,"['Science Fiction', 'Americana', 'Drama', 'Adventure', 'Indie']",0.6666666666666667,3,6.2,310,-0.415826002056873,0,0.5553916003062822
3580,/m/0548xg,Underworld: Evolution,2006.0,34,"['Thriller', 'Action Thrillers', 'Horror', 'Gothic Film', 'Action/Adventure', 'Fantasy', 'Action']",0.3199999999999998,5,6.572,3759,0.4127372472695352,0,0.6016769250102426
2669,/m/04smdd,Crimes and Misdemeanors,1989.0,22,"['Crime Fiction', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy']",0.72,5,7.47,795,-0.3569243472298166,1,0.3629976588253093
837,/m/035xwd,Sleepers,1996.0,22,"['Crime Fiction', 'Thriller', 'Period piece', 'Coming of age', 'Drama', 'Courtroom Drama']",0.78125,8,7.595,3277,0.8614936818481242,1,0.4267615078696566
4434,/m/0ptwv,Utvandrarna,1971.0,23,"['Drama', 'Adventure']",0.375,4,7.5,102,,0,0.22748251989531346
2242,/m/040d3x,Mickey Blue Eyes,1999.0,22,"['Romantic comedy', 'Gangster Film', 'Screwball comedy', 'Comedy', 'Romance Film', 'Comedy of Errors']",0.6666666666666666,6,5.669,517,-0.0591866910439275,0,0.4549923580250281
1848,/m/02vlj62,The Brave One,2007.0,22,"['Thriller', 'Crime Fiction', 'Action', 'Drama', 'Crime Thriller']",0.7777777777777778,6,6.528,875,0.0691644174581622,1,0.5312011577551295
1335,/m/09w2sh,Undisputed,2002.0,22,"['Thriller', 'Crime Fiction', 'Boxing', 'Sports', 'Action/Adventure', 'Drama', 'Action', 'Prison']",0.6122448979591837,7,6.508,664,-0.3820115711083957,0,0.48351550967046225
5395,/m/04qb6gl,The Lodger,2009.0,22,"['Thriller', 'Mystery', 'Slasher', 'Crime Thriller']",0.75,4,5.7,121,,1,0.5501652908479372
3441,/m/01q48n,Rudy,1993.0,27,"['Sports', 'Family Film', 'Family Drama', 'Drama']",0.72,5,7.38,607,-0.3197529795308806,1,0.4319411864822678
7956,/m/095d6h,District B13,2004.0,24,"['Thriller', 'Action Thrillers', 'Science Fiction', 'Parkour in popular culture', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Crime Fiction', 'Action']",0.4444444444444444,3,6.8,1692,-0.4302041378199566,0,0.5161666158518001
2174,/m/01712f,Sweet and Lowdown,1999.0,22,"['Music', 'Comedy']",0.6666666666666666,6,6.8,455,-0.4731571887348925,0,0.4549923580250281
545,/m/01npcx,GoldenEye,1995.0,31,"['Thriller', 'Action Thrillers', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",0.8395061728395061,9,6.884,3593,2.438954436251469,1,0.4777633497301953
2024,/m/016z30,Restoration,1995.0,25,"['Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Biographical film', 'Romance Film']",0.7777777777777778,6,6.1,102,-0.474737041377631,1,0.4373698521688307
2929,/m/023m3f,10 Things I Hate About You,1999.0,29,"['Romantic comedy', 'Romance Film', 'Coming of age', 'Comedy', 'Teen']",0.72,5,7.583,7504,-0.0656870115022714,1,0.5023645972035063
12431,/m/01f7kl,Back to the Future Part III,1990.0,22,"['Science Fiction', 'Adventure', 'Western', 'Comedy', 'Family Film', 'Hybrid Western']",0.5,2,7.466,9824,1.5139623721977755,0,0.3718727211769197
179,/m/07x4qr,The Smurfs,2011.0,22,"['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",0.8611111111111112,12,5.8,3554,4.153375947873104,1,0.5689847377674794
1839,/m/01ztp8,Brother Bear,2003.0,32,"['Adventure', ""Children's/Family"", 'Animal Picture', 'Animation', 'Coming of age', 'Comedy', 'Drama', 'Fantasy', 'Family Film']",0.6111111111111112,6,7.254,5050,1.5624989322802216,0,0.5606056841677663
1178,/m/04rncw,Sphere,1998.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Mystery', 'Alien Film', 'Drama', 'Film adaptation', 'Sci-Fi Adventure']",0.7755102040816326,7,6.099,1494,-0.2017653865326112,1,0.4455406593160795
1749,/m/09tm6h,Raising Cain,1992.0,22,"['Thriller', 'Horror', 'Psychological thriller']",0.6111111111111112,6,6.0,312,-0.2005269640950771,0,0.38987929574535196
4910,/m/08q4d7,Light Sleeper,1992.0,22,"['Crime Fiction', 'Drama', 'Addiction Drama', 'Crime Drama']",0.75,4,6.56,134,,1,0.38987929574535196
3222,/m/04tlxl9,Cloud 9,2006.0,22,"['Sports', 'Comedy', 'Pornographic movie']",0.72,5,6.9,510,,1,0.5216817030975859
6095,/m/0y_pg,Ghost,1990.0,22,"['Thriller', 'Supernatural', 'Mystery', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Fantasy']",0.6666666666666667,3,7.206,5170,3.673429499418095,0,0.3718727211769197
2074,/m/03ct7jd,Eagle Eye,2008.0,22,"['Thriller', 'Mystery', 'Action', 'Chase Movie']",0.8333333333333334,6,6.5,2664,0.9718857881072304,1,0.5406979584305217
2876,/m/015qnh,Ronin,1998.0,32,"['Crime Fiction', 'Thriller', 'Chase Movie', 'Action Thrillers', 'Action', 'Spy']",0.7999999999999999,5,7.0,2167,0.0766425608188138,1,0.5131698725608344
2021,/m/0571xc,Blue Chips,1994.0,22,"['Sports', 'Drama']",0.2777777777777777,6,6.0,151,-0.3171046506035062,0,0.4081911632681576
10595,/m/02r858_,The Sweet Hereafter,1997.0,22,"['Ensemble Film', 'Indie', 'Drama', 'Film adaptation', 'Disaster', 'Courtroom Drama']",0.5,2,6.9,357,-0.4808750459646119,0,0.43612818524920666
8051,/m/0_b9f,The Piano,1993.0,30,"['Romantic drama', 'Romance Film', 'Feminist Film', 'Drama', 'Period piece']",0.4444444444444444,3,7.377,1376,-0.1758230161685069,0,0.45201896847501993
8106,/m/04q24zv,Agora,2009.0,22,"['Christian film', 'Adventure', 'World cinema', 'History', 'Epic', 'Period piece', 'Drama', 'Romance Film', 'Historical Epic']",0.6666666666666667,3,6.964,1319,-0.1950834368468317,0,0.5501652908479372
3525,/m/085sqx,Hope Springs,2003.0,2,"['Romantic comedy', 'Romance Film', 'Comedy']",0.7999999999999999,5,5.233,135,,1,0.36110545255162063
8024,/m/02ww0q4,From Within,2009.0,22,"['Thriller', 'Mystery', 'Horror', 'Psychological thriller', 'Cult']",0.6666666666666667,3,5.6,138,,0,0.5501652908479372
4980,/m/06gvhx,Stealing Harvard,2002.0,22,"['Crime Fiction', 'Crime Comedy', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action', 'Slapstick']",0.625,4,4.766,124,-0.3923222440578143,0,0.48351550967046225
827,/m/040rmy,Bad Education,2004.0,25,"['Thriller', 'LGBT', 'World cinema', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film', 'Fantasy', 'Film noir']",0.59375,8,6.756,618,-0.1749207322392885,0,0.5229410506699179
5012,/m/059wnx,The Journey of Natty Gann,1985.0,22,"['Adventure', ""Children's/Family"", ""Children's"", 'Coming of age', 'Family Film', 'Family-Oriented Adventure']",0.75,4,6.909,127,-0.4293106430685396,1,0.32846848556288893
272,/m/0gg6bz9,"Love, Wedding, Marriage",2011.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.859504132231405,11,5.2,182,,1,0.5689847377674794
198,/m/01718w,Training Day,2001.0,37,"['Crime Fiction', 'Crime Thriller', 'Drama', 'Adventure', 'Thriller']",0.7777777777777777,12,7.49,5458,0.3592864123104993,1,0.5751628568659517
2153,/m/012gk9,Star Trek V: The Final Frontier,1989.0,22,"['Western', 'Science Fiction', 'Space western', 'Adventure']",0.6666666666666666,6,5.7,1084,0.0130421437392447,0,0.3629976588253093
5861,/m/04dbz3,Riding the Bullet,2004.0,22,"['Road movie', 'Horror', 'Psychological thriller', 'Film adaptation']",0.4444444444444444,3,5.1,171,,0,0.5026023972902381
4663,/m/0615_9,The Beverly Hillbillies,1993.0,22,"['Comedy of manners', 'Comedy', 'Slapstick']",0.75,4,6.239,494,-0.0332170436360161,1,0.39899992150023394
1832,/m/0g56wp_,"Peace, Love & Misunderstanding",2011.0,22,"['Drama', 'Comedy']",0.8333333333333334,6,5.9,145,-0.5033715625339712,1,0.5689847377674794
2243,/m/05h573m,Night of the Demons,2010.0,22,"['Horror', 'Teen']",0.6666666666666666,6,5.0,157,,0,0.5595964257498155
10389,/m/04mmk2w,The Sky Crawlers,2008.0,21,"['Science Fiction', 'Japanese Movies', 'Animation', 'Anime', 'Action', 'Sci-Fi Adventure']",0.0,2,6.7,135,,0,0.5339509562065652
4282,/m/0412p80,She's Out Of My League,2010.0,28,"['Romantic comedy', 'Romance Film', 'Comedy']",0.75,4,6.469,1970,-0.1009017246668724,1,0.5992551010053707
8408,/m/03k9dt,Two Brothers,2004.0,31,"['Family Film', ""Children's"", 'Drama', 'Adventure']",0.5,2,7.142,784,0.0061964243030297,0,0.5633247909468243
3125,/m/063y9fp,Superman/Batman: Public Enemies,2009.0,2,"['Action', 'Animation', 'Superhero', 'Superhero movie']",0.72,5,7.0,599,-0.4420219935309314,1,0.41545614822674215
986,/m/0697_g,Keeping the Faith,2000.0,33,"['Romantic comedy', 'Buddy film', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Religious Film']",0.5625,8,6.112,569,-0.0122159275343589,0,0.5389715155656899
348,/m/0dzlbx,Iron Man,2008.0,37,"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'War film', 'Action']",0.76,10,7.64,25141,4.330522934410025,1,0.6388203411669532
698,/m/047csmy,Transformers: Revenge of the Fallen,2009.0,27,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",0.7407407407407407,9,6.174,8021,6.406930810043944,1,0.5834705672842406
2837,/m/02mpyh,The Talented Mr. Ripley,1999.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Crime Thriller', 'Romance Film']",0.7999999999999999,5,7.181,3311,0.5570803846713404,1,0.4549923580250281
4984,/m/06j4km,The Legend of Billie Jean,1985.0,22,"['Crime Fiction', 'Indie', 'Chase Movie', 'Coming of age', 'Drama', 'Action', 'Teen']",0.625,4,6.54,163,-0.4822317709007188,0,0.32846848556288893
2890,/m/0dgqzyr,The Suite Life Movie,2011.0,22,"['Adventure', 'Family Film', 'Drama', 'Comedy', 'Television movie']",0.72,5,6.1,490,,1,0.5689847377674794
4748,/m/04xvzg,Out Cold,2001.0,22,"['Sports', 'Comedy']",0.75,4,5.8,158,-0.3928773595980143,1,0.4739865984400516
1012,/m/07z6xs,The Black Dahlia,2006.0,28,"['Crime Fiction', 'Thriller', 'Mystery', 'Period piece', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Film noir', 'Neo-noir']",0.84375,8,5.616,1014,-0.0999629362973968,1,0.5620827761461273
6820,/m/02pt8cw,Death Wish 4: The Crackdown,1987.0,22,"['Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Thriller', 'Drama', 'Crime Thriller', 'Action']",0.6666666666666667,3,5.723,258,-0.4509709640418571,0,0.34552949818361606
666,/m/048lb4,Coffee and Cigarettes,2003.0,29,"['Music', 'Drama', 'Comedy', 'Japanese Movies']",0.7901234567901234,9,6.972,848,,1,0.5404617188793828
2047,/m/04fvyx,Intermission,2003.0,22,"['Black comedy', 'Indie', 'Comedy', 'World cinema', 'Heist']",0.7222222222222222,6,6.152,132,-0.4677060546723692,1,0.4930564233832018
3303,/m/06bvb7,Angel Eyes,2001.0,22,"['Crime Fiction', 'Romantic drama', 'Romance Film', 'Drama']",0.72,5,6.1,392,-0.2621624252908169,1,0.4739865984400516
7313,/m/04tchc,White Noise,2005.0,22,"['Thriller', 'Supernatural']",0.4444444444444444,3,5.531,750,0.2461779292093375,0,0.5121464743623777
4288,/m/0bnzd,In the Bedroom,2001.0,22,"['Crime Fiction', 'Drama', 'Indie', 'Psychological thriller']",0.75,4,6.9,315,-0.1492742173409328,1,0.4739865984400516
1339,/m/02vrt_0,The Bank Job,2008.0,22,"['Crime Fiction', 'Thriller', 'Action', 'Drama']",0.4081632653061224,7,6.83,2116,0.0218739775785684,0,0.5406979584305217
6156,/m/0h2xyn,Misery,1990.0,22,"['Thriller', 'Black comedy', 'Psychological thriller', 'Suspense', 'Film adaptation']",0.4444444444444444,3,7.8,4247,-0.0012051548182603,0,0.3718727211769197
11415,/m/05hww8,Thunderbolt,1995.0,39,"['World cinema', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Chinese Movies', 'Auto racing']",0.5,2,6.415,271,,0,0.5319842675065586
4646,/m/027qgy,My Big Fat Greek Wedding,2002.0,28,"['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.75,4,6.489,1992,2.541018403800589,1,0.5242001066277167
691,/m/03ntbmw,The Human Stain,2003.0,22,"['Thriller', 'Romantic drama', 'Romance Film', 'Drama']",0.8148148148148149,9,6.0,419,-0.3476251407993322,1,0.4930564233832018
3375,/m/076tq0z,It's Complicated,2009.0,29,"['Romantic comedy', 'Romance Film', 'Comedy']",0.72,5,6.511,1299,1.3034695758132722,1,0.5965995103942952
1374,/m/08ddhy,The Distinguished Gentleman,1992.0,22,"['Political cinema', 'Political satire', 'Comedy of Errors', 'Comedy']",0.4489795918367346,7,6.068,273,-0.1220077321227996,0,0.38987929574535196
695,/m/05n7jl5,The Gift,2009.0,2,"['Thriller', 'Action Thrillers', 'Chase Movie', 'Action/Adventure', 'Suspense', 'Political thriller', 'Action']",0.8395061728395061,9,6.699,3037,-0.4908781803737443,1,0.41545614822674215
9322,/m/0kf9zj7,Camille Rewinds,2012.0,24,['Comedy film'],0.0,2,6.2,205,-0.4515441126928614,0,0.5915013158214427
11342,/m/027dmtb,In China They Eat Dogs,1999.0,22,"['LGBT', 'Crime Comedy', 'World cinema', 'Caper story', 'Comedy Thriller', 'Action/Adventure', 'Comedy', 'Action']",0.0,2,7.3,237,,0,0.4549923580250281
3820,/m/09zg5d,Day of the Dead,2008.0,22,"['Thriller', 'Horror', 'Doomsday film', 'Cult', 'Splatter film', 'Zombie Film']",0.625,4,5.2,344,,0,0.5406979584305217
5016,/m/04ybhxs,The Killing Room,2009.0,22,"['Thriller', 'Mystery']",0.75,4,5.612,232,,1,0.5501652908479372
6802,/m/0b3_r7,Under Fire,1983.0,22,"['Thriller', 'Period piece', 'Drama', 'War film', 'Action', 'Political drama']",0.6666666666666667,3,6.7,150,-0.4607599335559634,0,0.3118484841943126
2471,/m/03w0kv,The Doom Generation,1995.0,22,"['Thriller', 'Crime Fiction', 'Indie', 'LGBT', 'Road movie', 'Gay', 'Cult', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Black comedy', 'Action', 'Teen']",0.7777777777777778,6,6.3,216,-0.5055045876719584,1,0.41744706903379997
1054,/m/0fsd9t,Mansfield Park,1999.0,22,"['Romantic comedy', 'Costume drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.71875,8,6.7,284,-0.468371245776135,1,0.4549923580250281
9497,/m/03nlr5,The Hitcher,1986.0,22,"['Thriller', 'Horror', 'Psychological thriller', 'Suspense', 'Crime Thriller', 'Action', 'Slasher']",0.5,2,6.9,813,-0.4425398852908285,0,0.3369458844269846
2023,/m/02j69w,Dazed and Confused,1993.0,22,"['Ensemble Film', 'Indie', 'Comedy-drama', 'Cult', 'Period piece', 'Drama', 'Comedy', 'Coming of age', 'Stoner film', 'Teen']",0.7222222222222222,6,7.352,1875,-0.4417706131238788,1,0.39899992150023394
1375,/m/01z452,Being John Malkovich,1999.0,22,"['Workplace Comedy', 'Fantasy', 'Drama', 'Comedy', 'Black comedy', 'Fantasy Comedy']",0.7755102040816326,7,7.413,4009,-0.2401127925237267,1,0.4549923580250281
3293,/m/02k1pr,The Poseidon Adventure,1972.0,30,"['Thriller', 'Adventure', 'Action/Adventure', 'Drama', 'Disaster', 'Action']",0.56,5,7.096,804,0.2635709183238406,0,0.2700403613517487
4835,/m/01h0_h,Tin Cup,1996.0,22,"['Romantic comedy', 'Sports', 'Romance Film', 'Drama', 'Comedy']",0.75,4,6.0,473,,1,0.4267615078696566
500,/m/0809y9x,The Conspirator,2010.0,22,"['Crime Fiction', 'Historical fiction', 'Drama', 'Historical drama', 'Courtroom Drama']",0.8395061728395061,9,6.6,410,-0.3798762721944016,1,0.5595964257498155
4568,/m/02rq8k8,Shining Through,1992.0,28,"['Thriller', 'Action/Adventure', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Action', 'Spy']",0.75,4,6.54,175,-0.1453926005756619,1,0.42923288802915976
11683,/m/01brqv,Y tu mamá también,2001.0,21,"['Sex comedy', 'World cinema', 'Road movie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Coming of age', 'Romance Film']",0.5,2,7.409,1372,-0.2299071680258294,0,0.4672252361029727
4768,/m/05gjj1,A Scanner Darkly,2006.0,22,"['Thriller', 'Science Fiction', 'Future noir', 'Animation', 'Drama', 'Film adaptation', 'Dystopia']",0.625,4,6.791,1623,-0.4445249496228358,0,0.5216817030975859
665,/m/018f8,Blazing Saddles,1974.0,27,"['Western', 'Satire', 'Comedy']",0.7901234567901234,9,7.26,1695,0.480199759713821,1,0.2690465721633507
12499,/m/0bqwg4,Elvira's Haunted Hills,2001.0,22,"['Parody', 'Horror', 'Haunted House Film', 'Cult', 'Horror Comedy', 'Comedy']",0.5,2,5.4,109,,0,0.4739865984400516
8828,/m/0138wn,Zardoz,1974.0,44,"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Apocalyptic and post-apocalyptic fiction', 'Fantasy', 'Dystopia']",0.5,2,5.9,396,,0,0.36863178689604126
4110,/m/09p3_s,A Passage to India,1984.0,28,"['Crime Fiction', 'British Empire Film', 'Period piece', 'Drama', 'Film adaptation', 'Political drama', 'Courtroom Drama']",0.75,4,6.8,263,-0.283064239393043,1,0.3565275185158518
1894,/m/06p_zf,U.S. Marshals,1998.0,22,"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action', 'Chase Movie']",0.7777777777777778,6,6.489,1451,0.3385427289942114,1,0.4455406593160795
9651,/m/0b74cnw,Cell 211,2009.0,27,"['Thriller', 'Action', 'Drama', 'World cinema']",0.5,2,7.443,1155,,0,0.5834705672842406
