,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,gender_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
6639,/m/05ypj5,The Glenn Miller Story,1953.0,22,"['Biography', 'Musical', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']",0.2975206611570247,11,7.0,138,-0.4823415093161871,0,0.4674447110853069
16740,/m/02q52r_,"Farewell, My Lovely",1975.0,22,"['Thriller', 'Mystery', 'Detective fiction', 'Crime Fiction', 'Detective']",0.4444444444444444,6,6.6,127,-0.6931124602294954,1,0.4854147263737702
11775,/m/09s91g,The Sword in the Stone,1963.0,22,"['Coming of age', 'Adventure', ""Children's/Family"", 'Costume drama', 'Historical fiction', 'Animation', 'Fantasy', ""Children's Fantasy"", 'Drama', 'Sword and sorcery', 'Family Film', 'Mythological Fantasy', 'Sword and sorcery films']",0.375,8,7.252,3599,-0.2715705584028788,0,0.4756052451364382
7530,/m/03n102,Charade,1963.0,37,"['Romantic comedy', 'Thriller', 'Mystery', 'Comedy', 'Crime Thriller', 'Black comedy', 'Romance Film', 'Suspense']",0.3199999999999998,10,7.693,1260,-0.209410495409808,0,0.4493488859076993
10362,/m/0583hr,Lifeforce,1985.0,22,"['Science Fiction', 'Horror', 'Adventure', 'Sci-Fi Horror', 'Cult', 'Alien Film', 'Zombie Film']",0.1975308641975308,9,6.259,527,-0.288282797871746,0,0.4935982091450592
7896,/m/05zn3t_,Caught Up,1998.0,22,"['Crime Fiction', 'Thriller', 'Drama']",0.1799999999999999,10,5.3,15,-0.4926710563869269,0,0.5042412111701976
3902,/m/08w51z,Juice,1992.0,22,"['Crime Fiction', 'Thriller', 'Horror', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",0.336734693877551,14,7.3,362,0.0718545705124438,0,0.4993289500964779
2784,/m/01kjr0,Twin Peaks: Fire Walk With Me,1992.0,22,"['Crime Fiction', 'Thriller', 'Horror', 'Supernatural', 'Surrealism', 'Experimental film', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Avant-garde']",0.4977777777777777,15,7.4,1763,-0.5758738166521393,1,0.4993289500964779
19578,/m/04zzmsf,Crush and Blush,2008.0,22,"['Drama', 'Comedy', 'World cinema']",0.48,5,6.5,18,-0.6711395464425929,1,0.51242602574333
4799,/m/0bphhp,Chaos,2005.0,22,"['Thriller', 'Crime Fiction', 'Heist', 'Action/Adventure', 'Drama', 'Action']",0.4260355029585799,13,6.312,948,-0.4823310550770218,0,0.509971081182114
6240,/m/0cvkv5,Volver,2007.0,21,"['Crime Fiction', 'World cinema', 'Comedy-drama', 'Mystery', 'Drama', 'Comedy', 'Tragicomedy']",0.396694214876033,11,7.469,1590,2.764418564760486,0,0.513367425708592
6641,/m/027qw8x,Year of the Dog,2007.0,22,"['Indie', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Black comedy']",0.4958677685950414,11,5.4,60,-0.7097984376378788,1,0.5116077716422283
12635,/m/0dpqfg,Switch,1991.0,22,"['Romantic comedy', 'Fantasy', 'Comedy']",0.5,8,5.953,201,-0.1220918000151605,1,0.49851022690192875
17191,/m/02rlq0v,La Chèvre,1981.0,29,"['Crime Fiction', 'Adventure', 'World cinema', 'Road movie', 'Comedy film', 'Adventure Comedy', 'Comedy']",0.2777777777777777,6,7.153,606,1.608506323743831,0,0.4780118621017602
6045,/m/03vfz3,Event Horizon,1997.0,25,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Supernatural', 'Sci-Fi Horror', 'Mystery']",0.2975206611570247,11,6.5,2578,0.3469680754613398,0,0.49814033173881217
19504,/m/02pk8_7,We've Never Been Licked,1943.0,22,"['Drama', 'Propaganda film', 'War film']",0.48,5,0.0,0,-0.730664003002873,1,0.4593015577552775
2317,/m/0gvttrr,Ace Attorney,2012.0,21,"['Thriller', 'Crime', 'Drama', 'Comedy', 'Mystery']",0.4444444444444444,15,6.2,88,-0.5183833419223628,1,0.5174571492134149
2726,/m/02rcdc2,The Diving Bell and the Butterfly,2007.0,24,"['Biography', 'Drama']",0.4977777777777777,15,7.573,1082,0.0562898102545389,1,0.5080876438821751
9747,/m/0ptx_,Dog Day Afternoon,1975.0,22,"['LGBT', 'Crime Fiction', 'Crime Drama', 'Docudrama', 'Drama', 'New Hollywood']",0.345679012345679,9,7.835,2720,1.3302886685382642,0,0.4854147263737702
14374,/m/0c6c4g,Heart and Souls,1993.0,22,"['Romantic comedy', 'Heaven-Can-Wait Fantasies', 'Fantasy', 'Comedy', 'Romance Film', 'Fantasy Comedy']",0.489795918367347,7,6.937,359,-0.0784321150843153,1,0.5001476768895283
8658,/m/033_m2,Rob Roy,1995.0,22,"['Swashbuckler films', 'Costume drama', 'Action/Adventure', 'Period piece', 'History', 'War film', 'Drama', 'Biographical film', 'Action', 'Romance Film']",0.3199999999999998,10,6.728,575,0.5545213548838155,0,0.5017851237094733
8634,/m/02pv0sw,Angel,1984.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Erotic thriller', 'Crime Thriller', 'Action', 'Sexploitation']",0.42,10,6.81,58,-0.0402045877171686,0,0.4927796340534143
1087,/m/036y_2,Multiplicity,1996.0,22,"['Romantic comedy', 'Science Fiction', 'Fantasy', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.4982698961937716,17,5.739,495,0.1109793076634383,1,0.5026038349556743
12743,/m/042222,Paper Moon,1973.0,22,"['Crime Fiction', 'Road movie', 'Comedy-drama', 'Black-and-white', 'Period piece', 'Drama', 'Comedy', 'Black comedy', 'New Hollywood']",0.46875,8,7.864,645,0.52656604488876,1,0.4837788274445389
2495,/m/02m7m1,Frequency,2000.0,22,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Family Drama', 'Drama', 'Suspense', 'Fantasy', 'Time travel']",0.3199999999999998,15,7.226,1615,2.0935427637621307,0,0.505878496417703
5048,/m/051n5m,The Thirteenth Floor,1999.0,22,"['Thriller', 'Crime Thriller', 'Science Fiction', 'Future noir']",0.375,12,7.032,1190,0.0051332555248483,0,0.5050598673593412
7942,/m/0crygn,The Tracey Fragments,2007.0,22,"['Drama', 'Indie', 'Film adaptation']",0.48,10,5.9,101,-0.7756369595746688,1,0.5116077716422283
9329,/m/03yfc89,Prelude to a Kiss,1992.0,28,"['Romantic comedy', 'Fantasy', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.4938271604938271,9,5.619,105,0.1793819425264692,1,0.48876631539346094
19123,/m/02qx3dx,My Tutor Friend,2003.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Comedy film']",0.48,5,6.6,46,-0.031129127804363,1,0.5083341769283426
7614,/m/01snrk,La Bamba,1987.0,22,"['Tragedy', 'Biography', 'Period piece', 'Docudrama', 'Musical', 'Drama', 'Biopic [feature]', 'Biographical film']",0.42,10,7.192,635,1.507986116301299,0,0.49523545791245555
6348,/m/0c3w0sx,The Garbage Pail Kids Movie,1987.0,22,"['Adventure', ""Children's/Family"", 'Cult', 'Musical', 'Gross-out film', 'Comedy', 'Gross out', 'Black comedy']",0.4628099173553719,11,3.7,85,-0.7109599120399817,1,0.49523545791245555
14407,/m/030bds,The Next Karate Kid,1994.0,22,"['Drama', 'Martial Arts Film', 'Action', 'Coming of age', 'Teen']",0.4081632653061224,7,5.355,933,-0.1102471470408755,0,0.5009664028906611
4598,/m/058q46,Grosse Pointe Blank,1997.0,22,"['Romantic comedy', 'Crime Fiction', 'Comedy Thriller', 'Thriller', 'Comedy', 'Black comedy', 'Romance Film']",0.4260355029585799,13,6.9,816,0.4064524855409465,0,0.5034225322391779
11779,/m/0g59y2w,Colorful,2010.0,21,"['Mystery', 'Anime', 'Fantasy', 'Animation']",0.46875,8,7.266,254,-0.6131373619981889,1,0.5158215097098433
7029,/m/04kvfm,Across 110th Street,1972.0,22,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Action/Adventure', 'Blaxploitation', 'Drama', 'Film adaptation', 'Crime Thriller', 'Action']",0.2975206611570247,11,6.9,97,-0.3558789387682021,0,0.4829610061353165
5673,/m/04n04q,The Ref,1994.0,22,"['Crime Fiction', 'Black comedy', 'Comedy-drama', 'Comedy', 'Domestic Comedy']",0.375,12,6.562,300,-0.2952109233366468,0,0.5009664028906611
7991,/m/07j8r,The Crying Game,1992.0,22,"['LGBT', 'Thriller', 'Japanese Movies', 'Indie', 'Drama', 'Political thriller', 'Crime Thriller']",0.3199999999999998,10,6.8,675,1.8592793669684056,0,0.4993289500964779
26387,/m/05nl9nx,Valentino,1951.0,22,['Drama'],0.4444444444444444,3,5.0,4,-0.7120818458116932,1,0.4658145519169024
3264,/m/0gwgn1k,That's My Boy,2012.0,22,['Comedy'],0.48,15,5.775,1778,1.6134794221764406,1,0.5156983324322533
7169,/m/02q7lw0,Lake City,2008.0,22,"['Crime Fiction', 'Family Drama', 'Drama', 'Indie', 'Melodrama']",0.396694214876033,11,5.7,11,-0.7768860725381614,0,0.51242602574333
9177,/m/09v51_j,The Duel at Silver Creek,1952.0,2,"['Action/Adventure', 'Western', 'Action']",0.345679012345679,9,7.0,31,-0.7247281028664917,0,0.5017949375149278
550,/m/0fb7sd,The Kingdom,2007.0,28,"['Thriller', 'Action/Adventure', 'Action', 'Drama', 'War film']",0.42,20,6.7,1515,2.8722522712745686,0,0.5010453311117211
280,/m/0fvvc5,The Ten,2007.0,27,"['Parody', 'Absurdism', 'Satire', 'Comedy', 'Indie']",0.4081632653061224,21,4.918,180,-0.7443075438890129,0,0.5028060573515675
23416,/m/028b207,King Solomon's Mines,1950.0,22,"['Action/Adventure', 'Romance Film', 'Action', 'Adventure']",0.375,4,5.495,372,-0.353771229259069,0,0.4649997438714308
4336,/m/07k_8,The Thing,1982.0,31,"['Thriller', 'Mystery', 'Science Fiction', 'Horror']",0.1420118343195264,13,8.052,6373,0.0500557956851858,0,0.47531497525318744
6824,/m/032zq6,What Dreams May Come,1998.0,22,"['Fantasy', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Romantic fantasy']",0.4958677685950414,11,7.199,2146,2.235973257242928,1,0.5042412111701976
13657,/m/01yq27,Ghost in the Shell 2: Innocence,2004.0,21,"['Science Fiction', 'Japanese Movies', 'Animation', 'Anime', 'Future noir', 'Action']",0.489795918367347,7,7.306,773,-0.3647460305189348,1,0.5109126970317741
12032,/m/02vyx68,Reckless,1984.0,22,['Drama'],0.46875,8,6.021,24,-0.4279661449325289,1,0.4927796340534143
563,/m/0h6r5,Goodfellas,1990.0,29,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Drama', 'Film adaptation', 'Biographical film']",0.3324099722991689,19,8.465,11955,1.1969294195512543,0,0.4853703930091138
6371,/m/03g7m3,The Iron Giant,1999.0,22,"['Science Fiction', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Action']",0.2975206611570247,11,7.929,5158,0.1988409068734483,0,0.5050598673593412
630,/m/0bmkksm,Le Havre,2011.0,32,"['Comedy film', 'Drama']",0.4321329639889196,19,6.96,374,-0.2317366191562511,1,0.4972772516407519
3016,/m/0462f7t,The Haunting of Molly Hartley,2008.0,22,"['Thriller', 'Drama', 'Horror', 'Psychological thriller', 'Teen']",0.4977777777777777,15,4.3,144,-0.1274559628700944,1,0.51242602574333
7819,/m/01j2ff,Equilibrium,2002.0,22,"['Thriller', 'Science Fiction', 'Future noir', 'Drama', 'Action', 'Dystopia']",0.1799999999999999,10,7.034,4210,-0.5514893459532672,0,0.5075156555894659
4099,/m/04jplwp,Nine,2009.0,34,"['Romantic drama', 'Musical', 'Drama', 'Romance Film']",0.4733727810650887,13,5.5,549,1.4988550971658328,1,0.4921189147446869
4038,/m/0kb44,Kings Row,1942.0,29,"['Americana', 'Family Drama', 'Black-and-white', 'Melodrama', 'Drama', 'Romantic drama', 'Romance Film']",0.5,14,7.1,33,-0.562729549994523,1,0.4462755094112228
7191,/m/0bw26s,Dedication,2006.0,22,"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",0.4958677685950414,11,6.4,83,-0.76687462098654,1,0.5107894553279502
17759,/m/05p15qs,Tokyo Sonata,2008.0,21,"['Japanese Movies', 'Family Drama', 'Drama', 'World cinema']",0.5,6,7.3,190,-0.7377777755213383,1,0.5141855311762407
23250,/m/027fh3f,Love Crimes,1992.0,2,"['Thriller', 'Erotic thriller']",0.5,4,4.57,23,-0.680975088558582,1,0.5344891765591814
11336,/m/07s6fh,The Tin Star,1957.0,22,"['Action/Adventure', 'Western', 'Drama', 'Romance Film']",0.21875,8,7.0,99,-0.7184049743390925,0,0.47070708090559765
16552,/m/0c00r6p,Merci pour le chocolat,2000.0,24,"['Drama', 'Art film', 'World cinema']",0.5,6,6.2,112,-0.4413570557569041,1,0.5023572414768511
26833,/m/027_0wb,Rawhide,1951.0,22,"['Western', 'Drama', 'Romance Film']",0.5,2,6.7,50,-0.6952201697386284,1,0.4658145519169024
2292,/m/05nysd,The Evening Star,1996.0,22,"['Romantic drama', 'Romance Film', 'Family Drama', 'Drama']",0.48,15,6.0,60,-0.2392039388677784,1,0.5026038349556743
7756,/m/028b83l,Educating Rita,1983.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.48,10,6.785,158,-0.1599430590807368,1,0.49196109767293844
19766,/m/04lh90p,Emmanuelle,1974.0,24,"['Erotica', 'World cinema', 'Adult', 'Softcore Porn', 'Drama', 'Pornographic movie', 'Romance Film', 'Sexploitation']",0.48,5,6.0,712,3.4379981776713464,1,0.4810793906737125
26323,/m/0g9zffz,Late Autumn,2010.0,38,"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Chinese Movies']",0.4444444444444444,3,7.0,57,-0.5274561461211869,1,0.48589771369677487
918,/m/0270t4y,Stomp the Yard,2007.0,22,"['Musical', 'Romance Film', 'Drama', 'Dance', 'Teen']",0.2777777777777777,18,7.0,400,2.3841434231048053,0,0.5116077716422283
4830,/m/0ctnhv,A Thousand Acres,1997.0,22,"['Family Drama', 'Drama', 'Courtroom Drama']",0.4970414201183432,13,5.8,59,-0.4432050533003219,1,0.5034225322391779
9803,/m/081s32,Young at Heart,1954.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Musical']",0.4938271604938271,9,6.1,34,-0.6720353651381645,1,0.46826005358334283
11453,/m/04fvyx,Intermission,2003.0,22,"['Black comedy', 'Indie', 'Comedy', 'World cinema', 'Heist']",0.46875,8,6.152,132,-0.5727075311191393,1,0.5083341769283426
8407,/m/0kb1g,Sergeant York,1941.0,22,"['Biography', 'Costume drama', 'Biopic [feature]', 'Black-and-white', 'Action/Adventure', 'Drama', 'War film', 'Biographical film', 'Action']",0.42,10,7.2,185,-0.6088040798641721,0,0.45767539152804143
9691,/m/0c6dm_2,Out Cold,1989.0,22,"['Black comedy', 'Comedy']",0.4444444444444444,9,5.8,158,-0.7650162956665276,1,0.4968728088695325
1415,/m/01fxw4,Caddyshack,1980.0,22,"['Sports', 'Gross-out film', 'Cult', 'Satire', 'Comedy', 'Gross out', 'Slapstick']",0.375,16,6.631,1057,0.9022695224649404,0,0.48950576465716544
2174,/m/0gtbg7x,Arbitrage,2012.0,22,"['Thriller', 'Drama']",0.48,15,6.285,783,-0.0292261190427569,1,0.5156983324322533
4286,/m/091d5d,Sunshine,2007.0,22,"['Thriller', 'Science Fiction', 'Adventure']",0.4733727810650887,13,6.951,3457,0.5722637162981763,1,0.5116077716422283
8172,/m/05n_1d,The Hairdresser's Husband,1990.0,24,"['Romantic comedy', 'World cinema', 'Comedy-drama', 'Drama', 'Romantic drama', 'Romance Film']",0.42,10,6.9,182,-0.7261156501905441,0,0.4941702511333273
7026,/m/0kv09p,I Think I Love My Wife,2007.0,22,"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy']",0.4958677685950414,11,5.3,174,-0.2211438191678207,1,0.5116077716422283
18737,/m/04n1f1c,Amongst Friends,1993.0,2,"['Crime Fiction', 'Drama']",0.3199999999999998,5,6.7,6,-0.7663089539084789,0,0.5353039154925594
4878,/m/01j3xp,Ridicule,1996.0,24,"['Romantic comedy', 'World cinema', 'Comedy of manners', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.3550295857988165,13,6.9,186,-0.6718739567439551,0,0.49908235117068594
12197,/m/0cjmr_,The Devil and Max Devlin,1981.0,22,"['Heaven-Can-Wait Fantasies', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Religious Film']",0.375,8,5.8,34,-0.1029537976722321,0,0.49032415858991135
15872,/m/0bwp_w,Final Analysis,1992.0,22,"['Thriller', 'Crime Thriller', 'Drama', 'Psychological thriller']",0.4444444444444444,6,5.698,247,0.4277954892639495,1,0.4993289500964779
663,/m/04l4rt,Trail of the Pink Panther,1982.0,22,"['Parody', 'Comedy', 'Slapstick']",0.3324099722991689,19,5.2,238,-0.3956694170447514,0,0.49114260438996665
6041,/m/03mczbc,The Road to Wellville,1994.0,22,"['Parody', 'History', 'Screwball comedy', 'Comedy-drama', 'Comedy', 'Black comedy']",0.4628099173553719,11,5.6,151,-0.5007834195166292,1,0.5009664028906611
3948,/m/06b9b4,The Desperate Hours,1955.0,22,"['Thriller', 'Drama', 'Suspense', 'Film noir']",0.2448979591836735,14,6.9,141,-0.6720353651381645,0,0.46907556560110086
12680,/m/06j60m,Clara's Heart,1988.0,22,"['Drama', 'Family Drama', 'Coming of age', 'Film adaptation']",0.5,8,5.385,48,-0.5584512790786944,1,0.4960541228117615
4341,/m/03gt21w,Downtown,1990.0,22,"['Crime Fiction', 'Thriller', 'Buddy film', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",0.3550295857988165,13,5.7,34,-0.6785207872977671,0,0.49769151169622355
8969,/m/031hjs,Love Me Tender,1956.0,22,"['Action/Adventure', 'Musical', 'Drama', 'Western']",0.3199999999999998,10,6.1,75,-0.5877269847728412,0,0.46989124281691547
4091,/m/02rntpp,Space Chimps,2008.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animal Picture', 'Animation', 'Comedy', 'Family Film']",0.4260355029585799,13,4.846,422,1.9556445623472036,0,0.51242602574333
28826,/m/09p4ph,Jeopardy,1953.0,22,"['Thriller', 'Psychological thriller', 'Film noir']",0.5,2,6.6,34,-0.7268358123756248,1,0.4674447110853069
2358,/m/04f285v,Takers,2010.0,22,"['Thriller', 'Caper story', 'Action', 'Crime Fiction']",0.3199999999999998,15,6.218,1172,2.198128279151689,0,0.5140623297862941
3996,/m/06t6dz,Hustle & Flow,2005.0,22,"['Crime Fiction', 'Indie', 'Hip hop movies', 'Drama', 'Music', 'Romance Film', 'Musical Drama']",0.4081632653061224,14,7.1,342,0.2158889887755007,0,0.509971081182114
381,/m/02j69w,Dazed and Confused,1993.0,22,"['Ensemble Film', 'Indie', 'Comedy-drama', 'Cult', 'Period piece', 'Drama', 'Comedy', 'Coming of age', 'Stoner film', 'Teen']",0.4949999999999999,20,7.352,1875,-0.440480754451387,1,0.5001476768895283
13137,/m/026f0k2,Plymouth Adventure,1952.0,22,"['Dogme 95', 'Adventure', 'Epic', 'Action/Adventure', 'Period piece', 'Drama']",0.375,8,5.4,17,-0.6509582700468338,0,0.4666295424250447
10208,/m/02cbbd,The Last House on the Left,1972.0,22,"['Thriller', 'Cult', 'Horror', 'Indie', 'Slasher']",0.4938271604938271,9,5.942,622,-0.6467428510285677,1,0.4829610061353165
8070,/m/08lv3f,Big Eden,2000.0,22,"['LGBT', 'Romantic comedy', 'Indie', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romance Film']",0.48,10,6.2,40,-0.7558188836815236,1,0.505878496417703
5783,/m/06j_4y,Girlfight,2000.0,27,"['Boxing', 'Sports', 'Drama', 'Coming of age', 'Feminist Film', 'Teen']",0.375,12,6.2,155,-0.7071907794331792,0,0.4970750297766769
3682,/m/0k4bc,Shane,1953.0,22,"['Action/Adventure', 'Western', 'Drama']",0.336734693877551,14,7.4,540,0.0656629630584144,0,0.4674447110853069
1213,/m/06s5ct,Jack Frost,1998.0,22,"['Family Film', 'Fantasy', 'Comedy']",0.2076124567474049,17,5.979,1047,0.679535718228075,0,0.5042412111701976
8420,/m/0fgt76,The Forsaken,2001.0,22,"['Thriller', 'Road movie', 'Horror', 'Teen']",0.48,10,5.3,143,-0.4701820910038081,1,0.5066970939569605
12338,/m/0dfy12,A Far Off Place,1993.0,22,"['Family Film', 'Family Drama', 'Drama', 'Adventure', 'Family-Oriented Adventure']",0.375,8,6.208,53,-0.2340216291892925,0,0.5001476768895283
614,/m/02qhqz4,Astro Boy,2009.0,22,"['Science Fiction', 'Japanese Movies', 'Adventure', 'World cinema', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Animation', 'Action/Adventure', 'Anime', 'Adventure Comedy', 'Family Film', 'Action', 'Chinese Movies']",0.2659279778393353,19,6.3,1422,1.081284457287944,0,0.5132442132509709
6214,/m/02vyr5p,Susan Slept Here,1954.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.4958677685950414,11,6.2,20,-0.6825739126838299,1,0.46826005358334283
10822,/m/0b0102,8 Heads in a Duffel Bag,1997.0,22,"['Crime Comedy', 'Gangster Film', 'Action/Adventure', 'Comedy', 'Black comedy', 'Comedy of Errors', 'Action']",0.345679012345679,9,5.0,146,-0.62554418325275,0,0.5034225322391779
5121,/m/07bj76,Inventing the Abbotts,1997.0,22,"['Americana', 'Period piece', 'Drama', 'Romantic drama', 'Coming of age', 'Romance Film', 'Teen']",0.5,12,6.3,200,-0.5271790666291163,1,0.5034225322391779
11613,/m/02wz47m,The Boost,1988.0,22,"['Melodrama', 'Drama', 'Addiction Drama']",0.5,8,5.5,46,-0.7443302228433312,1,0.4960541228117615
11387,/m/08yf3q,The Mod Squad,1999.0,22,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action Thrillers', 'Action']",0.21875,8,4.326,115,-0.127432567294543,0,0.5050598673593412
4974,/m/069dl1,Next,2007.0,32,"['Thriller', 'Science Fiction', 'Action']",0.2777777777777777,12,6.067,2766,2.4291152415134665,0,0.4940026035764039
7683,/m/0270l94,The Valachi Papers,1972.0,29,"['Crime Fiction', 'World cinema', 'Crime Drama', 'Film adaptation', 'Docudrama', 'Drama', 'Biopic [feature]']",0.3199999999999998,10,6.4,88,-0.0563275959156624,0,0.47066286219507575
8781,/m/027yfhc,Mr. Woodcock,2007.0,22,"['Black comedy', 'Domestic Comedy', 'Comedy', 'Slapstick']",0.48,10,5.023,408,0.6151531598660038,1,0.5116077716422283
1325,/m/028bfsc,Stop-Loss,2008.0,22,"['Drama', 'War film']",0.3598615916955018,17,6.081,235,-0.3049933511730057,0,0.51242602574333
13328,/m/026jldh,Babysitter Wanted,2008.0,22,"['Horror', 'Slasher', 'Teen']",0.46875,8,5.5,166,-0.7758887465526298,1,0.51242602574333
336,/m/03qnc6q,The Tree of Life,2011.0,22,"['Drama', 'Period piece', 'Fantasy', 'Indie']",0.2550000000000001,20,6.73,2888,1.5116915960809256,0,0.5148803709719622
11506,/m/06pd_1,Flashback,1990.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.375,8,6.39,82,-0.5039183844863235,0,0.49769151169622355
14498,/m/047419,Bulletproof,1996.0,22,"['Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Gangster Film', 'Action']",0.4081632653061224,7,5.657,539,0.1757677687227783,0,0.5026038349556743
10873,/m/05g7yh,Moon Child,2003.0,43,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Action/Adventure', 'Japanese Movies', 'Action']",0.1975308641975308,9,5.5,26,-0.6208673023145541,0,0.47139039563198554
10656,/m/053gml,The Clan of the Cave Bear,1986.0,22,"['Drama', 'Costume drama', 'Action', 'Fantasy', 'Adventure']",0.4938271604938271,9,5.1,107,-0.6950515529778978,1,0.49441681856070685
2323,/m/0330ds,The Hunted,2003.0,22,"['Thriller', 'Crime Fiction', 'Action', 'Drama']",0.3199999999999998,15,6.185,721,1.1404487062931137,0,0.5083341769283426
16777,/m/0kv17w,Someone to Watch Over Me,1987.0,22,"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Romantic drama']",0.4444444444444444,6,5.948,163,-0.3441369312470119,1,0.49523545791245555
2008,/m/04jw07,One True Thing,1998.0,22,"['Melodrama', 'Drama', 'Family Drama', 'Film adaptation']",0.5,16,6.5,119,0.3445904948266574,1,0.5042412111701976
12559,/m/0cjx6q,Punchline,1988.0,22,"['Drama', 'Comedy-drama', 'Comedy', 'Stand-up comedy']",0.46875,8,5.359,117,0.1096157460735997,1,0.4960541228117615
4419,/m/03kck3,Drop Dead Gorgeous,1999.0,22,['Comedy'],0.3550295857988165,13,6.418,336,-0.3317916972643078,0,0.5050598673593412
13474,/m/0h37zs,Starting Out in the Evening,2007.0,22,"['Romance Film', 'Drama', 'Indie', 'Film adaptation']",0.489795918367347,7,6.6,25,-0.739533244617305,1,0.5116077716422283
8927,/m/043n0v_,Ip Man,2008.0,37,"['Biography', 'World cinema', 'History', 'Historical fiction', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Drama', 'Biopic [feature]', 'Biographical film', 'Action', 'Chinese Movies']",0.1799999999999999,10,7.754,3499,0.1452752823290089,0,0.4860209162430644
2852,/m/02chjf,Run Lola Run,1998.0,32,"['Thriller', 'Crime Thriller', 'Crime Fiction', 'Chase Movie']",0.4444444444444444,15,7.313,2034,-0.1647867019952952,1,0.4866369541581763
12094,/m/0d71hm,One Missed Call,2008.0,32,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Japanese Movies']",0.375,8,5.423,721,1.1552539745064976,0,0.4948212283291338
16340,/m/02z8bfh,Fierce People,2005.0,22,"['Thriller', 'Coming of age', 'Drama', 'Indie', 'Film adaptation']",0.5,6,6.0,101,-0.7660495370220948,1,0.509971081182114
8108,/m/02pt7wb,Death Wish,1974.0,33,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Film adaptation', 'Crime Thriller', 'Action']",0.3199999999999998,10,6.9,746,0.1499713434237378,0,0.46527953402425004
1953,/m/0h7t36,"Synecdoche, New York",2008.0,28,"['Drama', 'Comedy-drama', 'Indie', 'Comedy']",0.4921875,16,7.588,1314,-0.5923840953958414,1,0.5018640511989129
9598,/m/035_kw,The Jungle Book,1994.0,22,"['Family Film', 'Adventure']",0.1975308641975308,9,5.911,429,1.044900754199387,0,0.5009664028906611
15797,/m/03nb0j,Here Come the Littles,1985.0,22,"[""Children's"", 'Japanese Movies', 'Animation']",0.2777777777777777,6,0.0,0,-0.5006634486913694,0,0.4935982091450592
4146,/m/051tnm,High Art,1998.0,22,"['LGBT', 'Indie', 'Gay', 'Gay Interest', 'Drama', 'Addiction Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']",0.4733727810650887,13,6.4,116,-0.6960983258285136,1,0.5042412111701976
6553,/m/0ddmhm,Critical Condition,1987.0,22,"['Comedy', 'Slapstick']",0.2975206611570247,11,5.474,58,0.0758011301057249,0,0.49523545791245555
8698,/m/06xtz3,The Lemon Drop Kid,1951.0,22,"['Screwball comedy', 'Comedy']",0.48,10,6.7,21,-0.6804662031746969,1,0.4658145519169024
17826,/m/07tmk2,The Shiralee,1957.0,22,['Drama'],0.4444444444444444,6,5.8,11,-0.73863898562677,1,0.47070708090559765
26719,/m/0dgs25n,Son of Ali Baba,1952.0,22,"['Swashbuckler films', 'Adventure Comedy', 'Adventure']",0.5,2,6.0,11,-0.7247281028664917,1,0.4666295424250447
