,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,actor_age_at_movie_release,vote_average,vote_counts,budget,diverse,Propensity_score
70276,The King and Four Queens,0.9403434393281223,22,-0.11549692638346944,,5.4,25,-0.17488030454522221,0,0.21384203439695307
28781,Arrowhead,0.534871953644982,22,-0.15619971041612654,29.0,5.8,21,-0.17488030454522221,0,0.20665975587766802
49174,Conquest,-1.6276426366650996,22,-0.11972226301162145,31.0,0.0,0,-0.17488030454522221,1,0.3159775958586376
36281,Say One for Me,-1.5311500818627903,22,-0.5569962762249699,56.0,4.8,5,-0.5213147466114195,1,0.2998565559322841
24294,Prom Night,1.2317914643616883,22,-0.3155404932263694,21.0,5.04,669,-0.5213147466114195,1,0.3160801141637773
28278,Heaven Can Wait,0.9686541742450714,22,1.1260047278551921,37.0,6.565,355,1.6340735786338878,1,0.2768085495682318
28763,Cannonball,0.7055168841284544,28,-0.6022844556003476,39.0,5.516,91,-0.4092345536986636,1,0.2865061410471242
74216,Jailhouse Rock,-1.7942873719794075,22,-0.5483699563439456,22.0,6.1,151,-0.3776221915950657,0,0.28566380997395663
23685,South Pacific,-1.662718726921099,29,0.15898827390004863,56.0,5.0,6,-0.5213147466114195,1,0.35185216722584184
4327,Roller Boogie,1.1002228193033798,22,-0.3488061921493632,19.0,5.608,37,-0.5213147466114195,1,0.31096342957211504
2965,The Jazz Singer,1.2317914643616883,22,-0.04981179882014503,31.0,5.828,58,-0.5213147466114195,1,0.3318933983700823
70810,Mister Cory,-1.7942873719794075,22,-0.613067355451628,31.0,5.7,5,-0.5213147466114195,0,0.29177378483025385
40915,A Touch of Class,0.3108109489535288,27,-0.27232772015116735,34.0,6.3,48,-0.5213147466114195,1,0.31321786611582025
48933,Lost Horizon,0.3108109489535288,22,-0.5699357560465064,30.0,7.064,187,0.053455473453995705,1,0.2547720240730628
47417,The Spy Who Loved Me,0.8370855291867628,31,3.3636661097005836,49.0,6.78,1784,1.3466884686011802,1,0.4688173578305547
66408,Pete 'n' Tillie,0.17924230389522028,22,-0.3111468281555676,52.0,5.5,15,-0.5213147466114195,1,0.3142056800709097
68630,Breakout,0.5739482390701458,22,-0.289580359913216,53.0,6.3,82,-0.3776221915950657,1,0.3028692985460422
26348,Dear Brigitte,-0.7417382115129393,22,-0.5871883958085551,56.0,6.6,21,-0.5213147466114195,1,0.28947243574272075
51506,Marnie,-0.8733068565712478,22,-0.4836725572362632,33.0,7.163,1018,-0.21453114165150416,1,0.27553595753646415
65208,Fiddler on the Roof,0.04767365883691176,30,-0.4102554583348444,28.0,7.689,507,0.7719182485357649,1,0.22322892144541356
50747,Ryan's Daughter,-0.08389498622139675,22,0.030592101605710614,61.0,7.128,141,-0.5213147466114195,0,0.33153584053400414
53384,La Dolce Vita,-1.3995814368044819,37,-0.21375500815901224,35.0,8.131,1695,-0.5213147466114195,1,0.30877969980701764
11012,Coogan's Bluff,-0.34703227633801376,22,-0.5675635180792247,50.0,6.315,289,-0.5213147466114195,1,0.2921366475282537
10446,Close Encounters of the Third Kind,0.8370855291867628,37,6.648137404400593,29.0,7.359,3869,2.352536353715657,0,0.6617239071357479
19450,The Shining,1.2317914643616883,22,0.3146367159625187,70.0,8.219,16357,2.208843798699303,1,0.1913120963378048
39890,Foxes,1.2317914643616883,22,-0.4750462373552389,19.0,5.9,80,-0.5213147466114195,1,0.30055589965253054
33089,The Poseidon Adventure,0.17924230389522028,30,1.3774559570947338,52.0,7.095,794,0.1971480284703495,1,0.38700792431978376
32742,Alice Doesn't Live Here Anymore,0.4423795940118373,22,-0.23350928068655794,42.0,6.976,401,-0.2626681475819827,1,0.2965277434141882
50349,Alien,1.1002228193033798,27,1.6283050476407803,30.0,8.149,13354,1.0593033585684726,1,0.34186381451642456
18305,California Suite,0.9686541742450714,22,0.29083232155343297,38.0,5.809,89,-0.5213147466114195,1,0.35793951655579226
7050,The Wanderers,1.1002228193033798,22,-0.5268041566413848,23.0,6.994,172,-0.5213147466114195,1,0.2918762776597791
50208,The Rocky Horror Picture Show,0.5739482390701458,22,3.139381792793951,29.0,7.472,2599,-0.348883680591795,1,0.5716115656094335
51770,Grand Theft Auto,0.8370855291867628,22,-0.5807186558977868,18.0,5.217,46,-0.5213147466114195,1,0.29625432286305386
44824,Death on the Nile,0.9686541742450714,32,-0.32063329995772855,52.0,7.132,706,0.6167302891181027,1,0.2389844017528526
18004,The Sting,0.3108109489535288,22,2.8076205821862588,62.0,8.017,2362,0.2689943059785264,0,0.49518187172288725
25131,The Omen,0.7055168841284544,30,0.6792196288089287,60.0,7.394,1843,-0.11897559256562887,1,0.3525139286537096
70074,The Outlaw Josey Wales,0.7055168841284544,33,0.05115927538724463,46.0,7.46,1033,0.01034770694908956,1,0.2973885360804989
53939,The Conversation,0.4423795940118373,22,-0.53931232046887,31.0,7.527,1523,-0.29140665858525344,1,0.2747484024058264
42368,Shampoo,0.5739482390701458,22,0.6593148269994592,33.0,6.011,189,0.053455473453995705,1,0.3462791310657854
37108,Orca,0.8370855291867628,22,-0.3172308637386555,60.0,6.142,359,1.9933049661747722,1,0.17586436829379892
51904,Time After Time,1.1002228193033798,22,-0.3542777590208984,26.0,6.9,297,-0.5213147466114195,1,0.3044872753783177
34048,State Fair,-1.1364441466878648,22,-0.559152856195226,46.0,6.6,56,-0.5213147466114195,1,0.2914212092677844
73938,Nobody Runs Forever,-0.34703227633801376,22,-0.6248207162895236,54.0,5.933,15,-0.5213147466114195,1,0.28989403357382876
2136,The Big Doll House,0.04767365883691176,22,-0.4189751581285808,21.0,5.582,61,-0.5033531772343753,0,0.3049039151245595
35447,Piranha,0.9686541742450714,22,-0.505238356938824,62.0,5.899,584,-0.42647766030062606,1,0.29255273690696504
38633,The Hospital,0.04767365883691176,22,-0.3296407953484956,43.0,6.5,86,-0.5213147466114195,1,0.3081314446794293
65416,Return to Peyton Place,-1.2680127917461734,22,-0.419057582615044,42.0,6.8,37,-0.5213147466114195,1,0.30034419964888825
437,An Unmarried Woman,0.9686541742450714,22,-0.1170539622927296,38.0,6.6,60,-0.15992797074528972,1,0.3000933568185201
14850,Blazing Saddles,0.4423795940118373,27,1.942479909301827,34.0,7.265,1679,-0.14771410356889964,0,0.4574716501529303
62360,BUtterfield 8,-1.3995814368044819,22,-0.47176823580044963,32.0,6.34,78,-0.5213147466114195,1,0.2987470865071451
17598,Dr. No,-1.1364441466878648,29,0.6506885071184348,48.0,6.999,3307,-0.348883680591795,1,0.3680654014861108
68255,True Grit,-0.21546363127970528,22,0.03676608813935794,62.0,7.407,698,-0.5213147466114195,0,0.3306313743211436
64698,Cactus Flower,-0.21546363127970528,22,-0.07631168096825412,49.0,7.146,192,-0.09023708156235812,1,0.2961070724056441
45193,Mary Poppins,-0.8733068565712478,22,1.5709599903624931,28.0,7.571,4374,0.3408405834867033,1,0.3898614048166046
27054,Little Murders,0.04767365883691176,22,-0.6022844556003476,35.0,6.695,41,-0.5213147466114195,1,0.2879955639307079
36170,House Calls,0.9686541742450714,27,-0.009224963779925608,59.0,0.0,0,-0.5213147466114195,1,0.3642105437650868
67163,Supervixens,0.5739482390701458,33,-0.26801456021065523,25.0,5.888,112,-0.5213147466114195,1,0.3154940744481163
52019,Sayonara,-1.7942873719794075,29,-0.1601830816308854,33.0,6.6,113,-0.5213147466114195,1,0.319966993456563
28030,The Gazebo,-1.5311500818627903,22,-0.5632503581387126,43.0,7.1,21,-0.5213147466114195,1,0.2888605474539206
30291,Witness for the Prosecution,-1.662718726921099,28,-0.4405409578311416,43.0,8.214,1233,-0.09023708156235812,1,0.266518185437275
693,King of Kings,-1.2680127917461734,22,-0.4621067575337024,48.0,7.119,177,0.20246465300595462,1,0.2530364913552863
73508,"Paradise, Hawaiian Style",-0.6101695664546308,22,-0.5807186558977868,32.0,5.143,42,-0.23392963657871194,1,0.27907956193329936
37620,Goodbye Charlie,-0.8733068565712478,22,-0.5548396962547139,31.0,5.7,21,-0.5213147466114195,1,0.2958486699082494
34992,The Birds,-1.0048755016295563,22,-0.38870693283784535,28.0,7.523,3740,-0.162083359070535,1,0.27723115526741493
37393,Manhattan,1.1002228193033798,22,0.2268511010880729,33.0,7.747,2159,0.7719182485357649,1,0.26243693538738755
63782,I Never Promised You a Rose Garden,0.8370855291867628,22,-0.5656225961059942,66.0,6.431,29,-0.09023708156235812,1,0.2659748503987111
6477,Coming Home,0.9686541742450714,22,0.06957441958225981,35.0,7.009,170,-0.09023708156235812,1,0.30710869012597264
44189,The Lion in Winter,-0.34703227633801376,22,-0.15421237432523444,23.0,6.0,19,-0.5213147466114195,0,0.32329973291153274
54303,Zabriskie Point,-0.08389498622139675,22,-0.613067355451628,27.0,7.09,361,0.4845331385030571,0,0.2285271443225408
62507,The Tenant,0.7055168841284544,29,-0.5931247487952799,75.0,7.658,1002,-0.5213147466114195,1,0.284279138498171
53635,The Rescuers,0.8370855291867628,22,0.9011940113436201,47.0,6.753,2308,-0.348883680591795,0,0.3892191922040463
54270,Pretty Baby,0.9686541742450714,22,-0.5098455018608815,12.0,6.957,288,-0.5213147466114195,1,0.29322936190774995
65375,The Sad Sack,-1.7942873719794075,22,-0.559152856195226,53.0,5.768,28,-0.5213147466114195,1,0.2952328872790848
28382,Pocketful of Miracles,-1.2680127917461734,31,-0.5807186558977868,45.0,7.252,151,-0.10460633706399348,0,0.2622889642918614
39832,The Deer Hunter,0.9686541742450714,37,0.4436568299738512,35.0,7.998,3448,1.6340735786338878,1,0.227555129117788
65501,Hombre,-0.47860092139632227,22,-0.3758435587234592,47.0,7.0,185,0.3207236257844138,1,0.25238598179727656
15808,Guess Who's Coming to Dinner,-0.47860092139632227,22,0.587428835179523,50.0,7.564,753,0.053455473453995705,1,0.3331425881987787
51726,Starting Over,1.1002228193033798,22,0.18918039348363375,34.0,6.375,44,-0.5213147466114195,1,0.34725794924674314
41418,Bloodline,1.1002228193033798,22,-0.45739042496775084,48.0,4.7,32,-0.5213147466114195,1,0.30742723317410303
25585,The Singing Nun,-0.6101695664546308,22,-0.5548396962547139,61.0,5.471,17,-0.5213147466114195,1,0.29690414036822954
50420,The Way We Were,0.3108109489535288,22,0.441928762443685,37.0,6.941,413,0.1971480284703495,1,0.3160366494100153
8,The Boston Strangler,-0.34703227633801376,22,-0.25052698262664685,43.0,6.8,194,-0.5213147466114195,0,0.31242298746375824
62985,The One and Only,0.9686541742450714,22,-0.2695643432746803,32.0,6.0,12,-0.5213147466114195,1,0.31484696572807525
40011,"Farewell, My Lovely",0.5739482390701458,22,-0.5915015557490672,29.0,6.609,128,-0.162083359070535,1,0.267677680313552
63506,Private Benjamin,1.2317914643616883,22,0.8716807615688719,61.0,5.953,342,1.6340735786338878,1,0.26257991293382116
45475,The 300 Spartans,-1.1364441466878648,22,1.0155818380857635,53.0,6.4,116,-0.5213147466114195,0,0.4126719322395352
12445,The Dirty Dozen,-0.47860092139632227,32,0.34229757137181543,30.0,7.596,1092,0.25462505047689105,0,0.30212038901620875
75146,One Hundred and One Dalmatians,-1.2680127917461734,22,4.020991986555833,31.0,7.17,5860,0.053455473453995705,0,0.6160475258989446
65366,Harper,-0.6101695664546308,22,-0.3758435587234592,45.0,6.695,151,-0.0183908040541812,1,0.27322264005113667
10269,The End,0.9686541742450714,22,0.3340411265214897,,5.382,51,-0.09023708156235812,1,0.3343645782606293
17099,Beyond the Valley of the Dolls,-0.08389498622139675,22,-0.4405409578311416,28.0,6.28,168,-0.22099730662724007,1,0.28277718871036006
31729,The Godfather Part II,0.4423795940118373,34,3.527566187440046,28.0,8.59,11429,1.3466884686011802,0,0.47262361501304573
40231,The Cheap Detective,0.9686541742450714,28,-0.026012817426784657,44.0,6.4,74,-0.5213147466114195,1,0.3308708459052893
9747,The Blue Bird,0.7055168841284544,28,-0.6155042908180174,42.0,6.0,2,-0.5213147466114195,1,0.29023618370987103
48520,Two for the Road,-0.47860092139632227,29,-0.3758435587234592,30.0,7.0,219,-0.5213147466114195,1,0.30248251837554413
41127,Goin' South,0.9686541742450714,22,-0.4742769637140488,33.0,5.796,120,-0.5213147466114195,1,0.30109393256327466
67323,Tammy and the Bachelor,-1.7942873719794075,22,-0.5699357560465064,25.0,7.2,18,-0.5213147466114195,1,0.2879441940819107
66704,Myra Breckinridge,-0.08389498622139675,22,-0.5483699563439456,,4.266,32,0.1971480284703495,1,0.259812994797403
51705,Ask Any Girl,-1.5311500818627903,22,-0.5596920011877901,48.0,6.1,10,-0.3575052338927762,1,0.2836679033153394
74696,Deliverance,0.17924230389522028,22,0.3600323145862148,33.0,7.313,1434,-0.23392963657871194,0,0.3363309868060186
8496,What Ever Happened to Baby Jane?,-1.1364441466878648,22,-0.4405409578311416,50.0,7.9,948,-0.38049604269539283,1,0.2851419154262675
48611,Thunderball,-0.7417382115129393,29,2.4104577628473964,55.0,6.652,2097,0.2689943059785264,1,0.4692730610196994
32216,With Six You Get Eggroll,-0.34703227633801376,22,-0.416922093996897,31.0,6.55,30,-0.5213147466114195,1,0.30165829390544635
47703,Oliver!,-0.34703227633801376,22,1.0346217866297613,30.0,6.97,384,0.9156108035521187,1,0.31293144805961326
48782,The Sound of Music,-0.7417382115129393,22,5.537806808733263,29.0,7.703,3008,0.6569642045226818,1,0.6885063953762328
61923,My Fair Lady,-0.8733068565712478,22,0.9181044234301888,40.0,7.521,1176,1.9214586886665954,1,0.24285903350100685
34574,Sleeper,0.3108109489535288,27,-0.23901440394243031,27.0,4.9,8,-0.5213147466114195,1,0.3223617067868256
27405,Mr. Hobbs Takes a Vacation,-1.1364441466878648,22,-0.5483699563439456,54.0,6.3,73,-0.23392963657871194,1,0.2761394535198627
65805,The Last Flight of Noah's Ark,1.2317914643616883,22,-0.39740935842602,41.0,5.6,46,-0.5213147466114195,0,0.30749949373283364
40211,The Elephant Man,1.2317914643616883,22,-0.07368807203963938,49.0,5.6,7,-0.5213147466114195,1,0.3312254122436165
31614,Airport,-0.08389498622139675,29,1.5324957475921988,,6.368,340,0.9156108035521187,1,0.35315097234180426
26453,Ben-Hur,-1.5311500818627903,22,2.5333828211519926,36.0,7.87,2489,1.6340735786338878,1,0.37413977523819614
65752,Home Movies,1.2317914643616883,22,-0.6327109091635007,19.0,5.3,23,-0.5213147466114195,1,0.2922317389428731
72987,Plein Soleil,-1.3995814368044819,24,-0.621303550016033,24.0,7.556,403,-0.5213147466114195,0,0.2828063269819123
19700,The Last Detail,0.3108109489535288,22,-0.4189751581285808,41.0,7.024,313,-0.19082187007380577,1,0.2791118706646118
37821,The Yellow Rolls-Royce,-0.8733068565712478,22,-0.5181778367603604,46.0,6.3,35,0.03908621795236032,1,0.26217305511917016
37171,High Time,-1.3995814368044819,22,-0.5807186558977868,57.0,5.6,6,-0.5213147466114195,1,0.29449252870586046
52296,The Trip,-0.47860092139632227,22,-0.4189751581285808,26.0,6.7,260,-0.5213147466114195,1,0.30081469275562733
31606,More American Graffiti,1.1002228193033798,27,-0.4599501775634463,38.0,5.057,87,-0.162083359070535,1,0.28337848715520125
70870,West Side Story,-1.2680127917461734,27,0.30779229184771817,23.0,7.266,1729,0.3408405834867033,0,0.2958359459684219
65144,Little Big Man,-0.08389498622139675,22,0.045973821980363296,51.0,7.54,555,1.6340735786338878,1,0.20649566533002486
45490,War and Peace,-0.34703227633801376,32,-0.4998469070131838,59.0,6.647,214,0.3408405834867033,1,0.24491241756060597
37679,Annie Hall,0.8370855291867628,28,0.19028941473333794,31.0,7.754,3591,0.053455473453995705,1,0.3031894458647824
33324,Midnight Cowboy,-0.21546363127970528,29,0.33119232751238087,55.0,7.517,1228,-0.004021548552545821,1,0.31814736159653656
10382,All That Jazz,1.1002228193033798,27,0.18106466547636726,32.0,7.458,433,1.2029959135848263,1,0.2367466184460634
62040,Just Tell Me What You Want,1.2317914643616883,22,-0.5896273799259162,52.0,5.0,7,-0.5213147466114195,1,0.29662791656825527
48462,Barefoot in the Park,-0.47860092139632227,22,-0.20343544951434134,30.0,7.104,536,-0.23392963657871194,1,0.2962707471262421
60399,On Her Majesty's Secret Service,-0.21546363127970528,28,1.1337624204557968,,6.587,1695,0.3408405834867033,1,0.3604045757263072
53943,Funny Face,-1.7942873719794075,22,-0.5807186558977868,,7.0,616,-0.5213147466114195,1,0.28810484304713724
1776,The Comedians,-0.47860092139632227,2,-0.5224909967008726,33.0,6.226,31,-0.5213147466114195,1,0.2956998102250898
29026,The Great Gatsby,0.4423795940118373,22,-0.06242347848620259,37.0,0.0,0,-0.5213147466114195,1,0.360065787922555
29217,Vertigo,-1.662718726921099,22,-0.3327119593183376,49.0,8.174,5312,-0.16510090272587843,1,0.2783136036039203
27368,Death Race 2000,0.5739482390701458,22,-0.5268041566413848,38.0,6.095,423,-0.4782069801065134,1,0.293335370233583
24550,Rocky,0.7055168841284544,22,4.217671777921991,28.0,7.788,7225,-0.3776221915950657,1,0.6578409142604015
28144,The Awakening,1.2317914643616883,22,-0.453154535287573,,5.5,2,-0.5213147466114195,1,0.3039776519162771
73185,Nine to Five,1.2317914643616883,29,1.5929090790231677,34.0,6.884,446,0.9156108035521187,1,0.3552032392186057
25531,Little Darlings,1.2317914643616883,22,0.10563985532003915,16.0,6.527,75,-0.5213147466114195,1,0.3401443698659902
11301,Candy,-0.34703227633801376,22,-0.2807753458158563,47.0,5.422,51,-0.09023708156235812,1,0.2897157387606396
39736,Carrie,0.7055168841284544,22,0.09429087479236622,22.0,6.455,33,-0.5213147466114195,1,0.3396425624325804
39109,Dracula,1.1002228193033798,22,-0.1998888459242567,41.0,5.625,40,-0.5213147466114195,1,0.32174443918730755
53908,King of the Gypsies,0.9686541742450714,22,-0.4766598551863836,12.0,5.9,17,-0.5213147466114195,1,0.30044149757519545
38896,Lipstick,0.7055168841284544,22,-0.45501881240866054,44.0,5.135,37,-0.5213147466114195,1,0.3055537120013809
36855,Taxi Driver,0.7055168841284544,27,-0.025128145191386207,40.0,8.154,11232,-0.2482988920803473,1,0.3049338162717394
45374,"Suddenly, Last Summer",-1.5311500818627903,22,-0.4971511820503637,24.0,7.3,245,-0.09023708156235812,1,0.2667346463917444
25527,Airport '77,0.8370855291867628,22,0.012340835922635192,68.0,5.587,260,0.3408405834867033,1,0.2829754479240519
52947,A Farewell to Arms,-1.7942873719794075,22,-0.0954881625901688,56.0,5.648,44,0.06782472895563109,1,0.2918796584778075
64824,Battle Beyond the Stars,1.2317914643616883,22,-0.4728896573849828,,5.3,163,-0.23392963657871194,1,0.2857466157582453
16814,Island in the Sun,-1.7942873719794075,22,-0.5268041566413848,34.0,6.4,14,-0.09023708156235812,1,0.26867345501144907
25377,Airport 1975,0.4423795940118373,22,0.3851089617829534,51.0,5.643,231,-0.09023708156235812,1,0.3369191136742621
49097,Frenzy,0.17924230389522028,22,-0.3629040789019227,30.0,7.108,816,-0.0183908040541812,1,0.2722777280627293
9762,Fame,1.2317914643616883,22,-0.1773771918125413,17.0,6.447,405,0.7000719710275879,1,0.24608862826107303
74247,Loving You,-1.7942873719794075,22,-0.5548396962547139,22.0,0.0,0,-0.5213147466114195,1,0.3227494067393169
17823,The Goodbye Girl,0.8370855291867628,29,1.17042427995015,53.0,6.883,150,-0.5213147466114195,1,0.42277814315551576
3775,Across 110th Street,0.17924230389522028,22,-0.4189751581285808,57.0,6.9,96,-0.5213147466114195,0,0.2998858005045995
17886,Wholly Moses,1.2317914643616883,22,-0.3293559542660242,39.0,4.8,27,-0.5213147466114195,0,0.3162194806335308
